state	joint	prior	likelihood	rootHeight	age(root)	treeLength	ebds.birthRate1	ebds.birthRate2	ebds.birthRate3	ebds.deathRate1	ebds.deathRate2	ebds.deathRate3	ebds.samplingRate1	ebds.samplingRate2	ebds.samplingRate3	ebds.origin	birthRateAtPresent	birthRateDelta1	birthRateDelta2	deathRateAtPresent	deathRateDelta1	deathRateDelta2	samplingRateAtPresent	samplingRateDelta1	samplingRateDelta2	birthRateDeltaPrior.globalScale	birthRateDeltaPrior.localScale1	birthRateDeltaPrior.localScale2	samplingRateDeltaPrior.globalScale	samplingRateDeltaPrior.localScale1	samplingRateDeltaPrior.localScale2	effectiveReproductiveNumber1	effectiveReproductiveNumber2	effectiveReproductiveNumber3	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	birthDeathLikelihood
31110000	-48100.08451256547	3925.2868687633295	-52025.3713813288	0.32169116121237407	2020.6755765983505	66.39336395551899	37.72161650985846	68.5977821663316	69.1144641473907	31.366990693682464	31.366990693682464	31.366990693682464	1.235753749613976	3.4567945242259883	4.894011380831463	0.3383772079799386	3.630233312357549	0.5980268919148093	0.007503826555825752	3.4457560881679266	0.0	0.0	0.2116811074823238	1.0286606140933376	0.34767056890829023	0.8649968931433842	1.0	1.0	1.5845323145619787	1.0	1.0	1.1570073978117057	1.9698542745162166	1.906027417702498	7.9066346578841875	0.29393970955397064	0.183252638027605	0.19176398434773315	0.33104366807069013	5.493495450529465E-4	5.493495450529476E-4	-52025.3713813288	0.0	3944.6854297084456
31120000	-48086.27168523585	3942.6416830951694	-52028.91336833102	0.31541397299191254	2020.6818537865709	66.55054670386131	39.497299859454486	69.41812612956214	65.29364735726162	31.580371149671127	31.580371149671127	31.580371149671127	1.2513217211423642	4.112338773798725	5.159933298112572	0.3434851619394271	3.6762323115820683	0.5639157052513237	-0.06125326924570079	3.452535761439597	0.0	0.0	0.2242003695988852	1.1897915417845908	0.22693174130407487	0.8649968931433842	1.0	1.0	1.6575782924006122	1.0	1.0	1.2030235545534889	1.9448824781980492	1.7771667474900403	8.665722415078605	0.2938411924677642	0.1823309159923095	0.18645326997541276	0.3373746215645125	5.249719103129869E-4	5.249719103129876E-4	-52028.91336833102	0.0	3962.5506218539417
31130000	-48078.7596490765	3938.996544839731	-52017.75619391623	0.3344385131602361	2020.6628292464027	65.51204670405292	39.81507027771427	70.19716022517939	67.80221531135098	30.955440685468197	30.955440685468197	30.955440685468197	1.295865434137492	4.452823886472412	4.043918811512082	0.3405436703290624	3.6842454908143245	0.5670623667664393	-0.03471298895948712	3.4325487731957587	0.0	0.0	0.25917876085516656	1.2343597152912094	-0.0963242514725502	0.49800552267636367	1.0	1.0	1.94303482783514	1.0	1.0	1.2345258244753858	1.9825077866371161	1.937241603441369	7.522917743428861	0.2942817222338318	0.17605390738473142	0.1924198903193602	0.3372444800620755	4.988083291054102E-4	4.988083291054098E-4	-52017.75619391623	0.0	3958.3733217686417
31140000	-48064.26697885666	3948.079791804115	-52012.34677066078	0.34507855397615633	2020.6521892055866	65.97609368772159	39.14112820109304	71.55443745864933	69.7620807971067	31.374592093142724	31.374592093142724	31.374592093142724	1.1495478653268796	4.314583332996869	2.6321349920874177	0.3626496034896516	3.6671737863121634	0.6032847367560078	-0.025367915972115473	3.4459983963520626	0.0	0.0	0.13936870448195002	1.3226320529337146	-0.49420545648080577	0.24614277284363428	1.0	1.0	1.9746220772425425	1.0	1.0	1.2034485231914736	2.004933893940323	2.0514200211700437	8.682206347237626	0.2989865698251364	0.17573201851712195	0.18810638526063167	0.33717502639710895	5.126774733165538E-4	5.126774733165544E-4	-52012.34677066078	0.0	3967.5420181749405
31150000	-48127.50260339246	3916.049329078014	-52043.55193247047	0.33623303562749457	2020.6610347239355	67.00125511590515	36.52011630333275	70.52715869721554	72.08360084268413	30.748763969497546	30.748763969497546	30.748763969497546	1.3662783176976059	4.295496593497642	2.069638841055731	0.33785116284965283	3.5978632403693624	0.65813462501467	0.02182870286534113	3.4258497973307405	0.0	0.0	0.3120904868794404	1.1454766831764431	-0.7301930509207132	0.45702562644088784	1.0	1.0	1.0275651281784175	1.0	1.0	1.1371654434312852	2.0125166736058437	2.1964384208089647	7.50005260130629	0.2963172873811347	0.17573201851712195	0.19077566770463333	0.33717502639710895	5.714306041394032E-4	5.714306041394033E-4	-52043.55193247047	0.0	3934.578183563291
31160000	-48126.31075928538	3911.5225289463574	-52037.83328823173	0.3276343041058908	2020.669633455457	67.69929728682648	36.09341006484074	70.0331670764473	53.39351791290781	30.748763969497546	30.748763969497546	30.748763969497546	1.2409322937477505	3.241190870306484	1.9912210568855373	0.3551952130392409	3.58611030199485	0.6628586432172656	-0.27127959401274393	3.4258497973307405	0.0	0.0	0.21586294691604843	0.9600778679210225	-0.48719276784909205	0.45702562644088784	1.0	1.0	1.0693528010573807	1.0	1.0	1.1282823621651707	2.0604077706639012	1.630835135382052	7.50005260130629	0.2963172873811347	0.17573201851712195	0.19077566770463333	0.33717502639710895	4.970484910413474E-4	4.970484910413481E-4	-52037.83328823173	0.0	3929.0426600792416
31170000	-48144.98629350202	3902.0341353399403	-52047.02042884196	0.3213675678352334	2020.6759001917276	67.88192775720033	34.50814256038073	68.41112468431012	52.05352882660263	28.97808089531994	28.97808089531994	28.97808089531994	1.263741844290902	3.633450061718704	2.311584488639407	0.3641836190285105	3.541195312432782	0.6843401405544961	-0.2732628633636419	3.3665397130061994	0.0	0.0	0.23407703775379857	1.0561055893756686	-0.4522494119174343	0.7971775032734366	1.0	1.0	1.528511995425476	1.0	1.0	1.141073501339648	2.0977587582267354	1.6636013261198976	8.440302607334404	0.2934616070859211	0.18011475082860579	0.19000240905285	0.33642123303262206	5.112915829929396E-4	5.112915829929395E-4	-52047.02042884196	0.0	3921.4423102325095
31180000	-48166.68052641577	3890.911075103221	-52057.59160151899	0.347845749744218	2020.6494220098186	66.55946402127324	35.13585127305149	60.88189191931353	48.58244021908123	28.042590880978057	28.042590880978057	28.042590880978057	1.6168340723302865	4.3307694625662005	2.1123508294159916	0.36553985481123136	3.5592220129845358	0.5497137762902697	-0.22567363602198023	3.333724457362089	0.0	0.0	0.48046996081538446	0.985275270392001	-0.7179437667456349	0.8060352155427872	1.0	1.0	0.8002974905806066	1.0	1.0	1.1846437120195172	1.8806170034015117	1.6110938195690638	7.187724392368373	0.29547364964210365	0.17708464798957693	0.1910204693356963	0.33642123303262206	5.168250804195004E-4	5.168250804194986E-4	-52057.59160151899	0.0	3911.3382664953288
31190000	-48166.58960013285	3893.6866688564646	-52060.27626898931	0.3479128099197747	2020.649354949643	67.14909140530872	37.256635959949826	64.61470933120651	67.53795356687773	29.071502487908962	29.071502487908962	29.071502487908962	1.2085441488103221	3.6168587331796482	2.0560208229969077	0.3491910799646884	3.6178300755351858	0.5506120079594603	0.04424763143129912	3.369758398405739	0.0	0.0	0.1894164524017165	1.0961894434548611	-0.5648334203981622	0.32969743843658994	1.0	1.0	0.8399221797264123	1.0	1.0	1.2304021987459668	1.9766885496089321	2.169718190949521	8.513316286516948	0.2950230039166961	0.17753529371498442	0.19187762085121748	0.3355640815171008	5.238645040715439E-4	5.238645040715441E-4	-52060.27626898931	0.0	3910.2987805107773
31200000	-48151.38530277326	3902.7321902371446	-52054.11749301041	0.33016421417848807	2020.6671035453844	67.65054733062925	37.269589217139824	68.1484675911304	60.90060360233112	29.180312084532574	29.180312084532574	29.180312084532574	0.9536752239542455	3.3585125819291735	1.920667234143524	0.3548453746727628	3.618177691620387	0.6035109804458733	-0.11244558603119836	3.3734942381893513	0.0	0.0	-0.047432101602037924	1.2589302936140332	-0.5588255485595385	0.32969743843658994	1.0	1.0	1.7176667726648789	1.0	1.0	1.2367958091839828	2.0943739760020295	1.9581571042607133	8.752818735829253	0.2950230039166961	0.17753529371498442	0.19187762085121748	0.3355640815171008	5.326412302791181E-4	5.32641230279116E-4	-52054.11749301041	0.0	3919.1095307163096
31210000	-48083.54024164401	3933.0558010617224	-52016.596042705736	0.3302593036907765	2020.667008455872	65.9390719188014	34.381494398341346	64.9473166291918	68.61661736576255	28.0539014381189	28.0539014381189	28.0539014381189	1.5066521354665594	4.434394482904086	2.4048398015537273	0.3362039485398032	3.5375184660938457	0.6360579617611664	0.05495831319502357	3.3341277109997596	0.0	0.0	0.40989006052767957	1.0795010144366257	-0.6119077842057349	1.310428163805479	1.0	1.0	1.0897601297717245	1.0	1.0	1.1630869602206555	1.9990988997106736	2.2527725891833357	9.436190118569991	0.2950230039166961	0.17959344193800494	0.18981947262819696	0.3355640815171008	5.165308460536652E-4	5.165308460536655E-4	-52016.596042705736	0.0	3954.7778504271896
31220000	-48105.32518379492	3927.524878651933	-52032.85006244685	0.33041751543911485	2020.6668502441237	67.02828298646367	34.20441635364908	65.46091551492474	57.38958948662919	28.34690533803281	28.34690533803281	28.34690533803281	1.3270780913965432	3.685538287190938	1.999343548336684	0.34542541736106513	3.5323547688792263	0.6490984859640903	-0.13159033579568893	3.3445178650631853	0.0	0.0	0.2829796016943577	1.0214369885004173	-0.6115976893443759	0.21834772935846392	1.0	1.0	1.0897601297717245	1.0	1.0	1.152673567908198	2.043581697381899	1.891159256668677	7.9764053079816515	0.29549682095481966	0.1791196248998814	0.18981947262819696	0.3355640815171008	5.409635387614764E-4	5.409635387614772E-4	-52032.85006244685	0.0	3947.4618607626076
31230000	-48112.369563938984	3934.880379308598	-52047.24994324758	0.3263293089174679	2020.6709384506455	65.58738314604801	34.76368832629723	71.46814457633705	60.518926974324934	29.901211210659874	29.901211210659874	29.901211210659874	1.5088213768455134	4.158524155060513	3.7736101862454836	0.3419716454897413	3.548573403119572	0.7206784169013516	-0.16629566135833013	3.3978989882939064	0.0	0.0	0.4113288009074485	1.0138314400016646	-0.0971280885805856	2.867887071011809	1.0	1.0	1.0968655988742992	1.0	1.0	1.1067702088321263	2.0983176706729956	1.7971565835798757	8.613144266343904	0.295731816429773	0.17487725095373932	0.19233499504221524	0.33705593757427127	5.121202922174578E-4	5.121202922174578E-4	-52047.24994324758	0.0	3959.3360961835833
31240000	-48082.128336198	3934.403668693447	-52016.53200489145	0.32654863646524207	2020.6707191230976	65.7953119659075	36.619430656523086	68.84916530293484	62.99788986341895	30.89890722327972	30.89890722327972	30.89890722327972	1.6098004480640387	4.129840469706554	2.653744286721615	0.3322596658833614	3.6005789917886135	0.6313391098983977	-0.08881687008786837	3.4307208183359417	0.0	0.0	0.47611022601267855	0.9421285530245174	-0.44226719791172503	0.9437930909541412	1.0	1.0	0.9160520804631828	1.0	1.0	1.1264499046451764	1.9655046165615664	1.8775830531497817	8.211756915760704	0.295731816429773	0.17658729305087317	0.1906249529450814	0.33705593757427127	5.365388204032809E-4	5.365388204032783E-4	-52016.53200489145	0.0	3955.2996623506583
31250000	-48071.499832321846	3962.2832374691097	-52033.78306979096	0.3048563040039411	2020.6924114555588	64.89519728544946	37.78934937367057	67.63654469985735	67.37308682202854	30.593189015841656	30.593189015841656	30.593189015841656	1.4128641025425759	4.530609185740202	3.8650978875306343	0.3557241251016975	3.6320273003216945	0.5821211387234636	-0.0039028061816410234	3.4207774030018223	0.0	0.0	0.34561892253259774	1.165237486009322	-0.15886940016590498	0.9437930909541412	1.0	1.0	0.49013390605077845	1.0	1.0	1.1806938279423282	1.9256614649611339	1.9552070888188877	7.546067880153477	0.29185221042457365	0.18107976386639024	0.19135409777091195	0.33571392793812294	5.249197947141E-4	5.249197947141003E-4	-52033.78306979096	0.0	3982.2837339247762
31260000	-48088.52611917121	3937.72625557288	-52026.252374744094	0.30481856999889856	2020.692449189564	66.1092953273618	36.79133804936373	67.17910760956885	62.95322465104389	30.20866238081752	30.20866238081752	30.20866238081752	1.4938970869654664	4.362113565762592	3.387711820486181	0.33538355046317264	3.605262438375502	0.6020998621474621	-0.06497031575215662	3.408128717053778	0.0	0.0	0.4013882001114028	1.071568502579603	-0.2528019884072865	0.9018595424076594	1.0	1.0	0.6655037032583517	1.0	1.0	1.1605163326561094	1.9432340111016364	1.8738100806306952	9.981930712051833	0.28952210903379094	0.17923529932459448	0.1931096522505695	0.3381329393910439	5.399855757466789E-4	5.399855757466786E-4	-52026.252374744094	0.0	3957.816528505422
31270000	-48095.43710432612	3943.564041282389	-52039.00114560851	0.333044195947463	2020.6642235636155	65.29693906966882	37.64888465209198	67.20768451421245	76.18372345818564	30.780626132010877	30.780626132010877	30.780626132010877	1.622200293961118	4.586975336120553	3.681873505158454	0.3522721835861881	3.628303329692677	0.5794842641886997	0.12536024308392318	3.426885470374428	0.0	0.0	0.4837834338654816	1.0394374048265635	-0.21979911139839334	1.1868005832489905	1.0	1.0	1.3153495781582922	1.0	1.0	1.1619012538336806	1.9002613048207708	2.2106267467615184	7.531899388620014	0.293362855861101	0.17923529932459448	0.18926890542325941	0.3381329393910439	5.015562717218474E-4	5.015562717218465E-4	-52039.00114560851	0.0	3965.8451378463906
31280000	-48122.56035937194	3919.381830059676	-52041.94218943162	0.3292228962084971	2020.6680448633545	65.1685450804613	37.585940124846054	68.38554106229414	79.72692728037035	30.964903228583463	30.964903228583463	30.964903228583463	1.5140833911655922	4.037016299731803	4.412498387833922	0.3522721835861881	3.6266300476156883	0.5985313666890733	0.15344597240227986	3.432854409198106	0.0	0.0	0.4148102335285216	0.9806956459194179	0.08893517744799169	0.5176898345758731	1.0	1.0	1.226586304884465	1.0	1.0	1.1572386960494536	1.9537654501197497	2.2536117305848693	8.768064458654264	0.293362855861101	0.17923529932459448	0.18937286851051816	0.33802897630378514	5.557447826199459E-4	5.557447826199443E-4	-52041.94218943162	0.0	3939.313690353383
31290000	-48101.22579076095	3922.592733610882	-52023.81852437183	0.3183826188693397	2020.6788851406936	65.2885992424083	38.49431078098573	64.77331259190923	79.73125752606087	31.468476138530498	31.468476138530498	31.468476138530498	1.405017001514602	4.329183762669234	6.749303182182051	0.3522721835861881	3.6505104584519437	0.520383217358331	0.20776802288704607	3.448986287232483	0.0	0.0	0.34004940343463264	1.1253296133433106	0.444060250508352	0.5176898345758731	1.0	1.0	1.67390794483902	1.0	1.0	1.1709832787466565	1.8094286825083337	2.086234703931362	8.216595942198182	0.293362855861101	0.17923529932459448	0.18937286851051816	0.33802897630378514	5.264411533756147E-4	5.26441153375614E-4	-52023.81852437183	0.0	3942.602081214048
31300000	-48174.622850506494	3873.920406863442	-52048.543257369936	0.3186343301546878	2020.6786334294081	65.54946928515908	37.24563867645877	64.3383446445091	89.2715319779309	32.182100690103994	32.182100690103994	32.182100690103994	1.861506633028695	4.146073601675746	2.2884462106747545	0.3386703070429982	3.617534855459702	0.5466209377719746	0.3275268529855349	3.4714104188029293	0.0	0.0	0.6213861775951403	0.8007755887152272	-0.5942886896591061	0.5176898345758731	1.0	1.0	0.912455715487235	1.0	1.0	1.094056758525419	1.771031600095231	2.5897915758311947	8.216595942198182	0.293362855861101	0.17923529932459448	0.19005592742426897	0.33734591739003433	5.306877714869721E-4	5.306877714869696E-4	-52048.543257369936	0.0	3895.4883780349746
31310000	-48173.641651071615	3887.2265346863874	-52060.868185758	0.33364970113239545	2020.6636180584305	65.81037885226473	39.56552018923838	63.264451370283886	75.67163783568911	32.182100690103994	32.182100690103994	32.182100690103994	1.653887073690207	4.15203407105314	5.6322824345886175	0.3678767012710511	3.6779580366870572	0.46936554498554633	0.17907984325167142	3.4714104188029293	0.0	0.0	0.5031283195972843	0.9204700321702886	0.3049164140176895	0.6464109739065982	1.0	1.0	1.4660714573398852	1.0	1.0	1.1693325008107196	1.7411850257658126	2.0011337375559592	8.162226912033772	0.292492837028707	0.18010531815698846	0.18944793787904063	0.33795390693526267	5.337806979072538E-4	5.337806979072553E-4	-52060.868185758	0.0	3908.944177086075
31320000	-48173.58014033291	3871.5101141565237	-52045.090254489434	0.3389151318094699	2020.6583526277534	67.25990127447801	40.1431252632784	69.5245129773056	68.48344539949831	34.19089527381479	34.19089527381479	34.19089527381479	1.350171060244633	3.45909095217611	3.3491357209550734	0.35000758226819906	3.6924511994125284	0.5492281956819666	-0.01508735203396601	3.5319593885618126	0.0	0.0	0.30023129571546114	0.9407745282495059	-0.03230350515885751	0.8142631338490631	1.0	1.0	1.4244888962938722	1.0	1.0	1.1294856740077257	1.8466012858541438	1.8242778065111223	10.883560989593734	0.2940438584420537	0.17983021573679675	0.18944793787904063	0.3366779879421077	5.495069699624747E-4	5.495069699624751E-4	-52045.090254489434	0.0	3892.61105763788
31330000	-48216.903343475635	3823.0413897392223	-52039.944733214856	0.3478677718193306	2020.6493999877434	69.9709974575194	38.54554909358406	68.96517388201265	58.985509055137754	34.19089527381479	34.19089527381479	34.19089527381479	1.3677098940398627	3.754896561750345	3.5916341181008478	0.37889845989359	3.6518406353301653	0.581761015502233	-0.15630984632851946	3.5319593885618126	0.0	0.0	0.3131377309509016	1.0099230070816072	-0.04445345299757307	1.5160340358807551	1.0	1.0	1.5136199696009958	1.0	1.0	1.0840005931512082	1.8174656673622038	1.5611847593178592	10.889388865249686	0.2942019410374285	0.17991634360122813	0.18936181001460925	0.3365199053467329	4.796703238716238E-4	4.796703238716243E-4	-52039.944733214856	0.0	3846.3568078809176
31340000	-48189.59437529514	3828.6207125552974	-52018.21508785044	0.3490425881618186	2020.648225171401	70.22121304176218	41.05097952848486	71.17727079223799	77.54859224451322	35.212152246043615	35.212152246043615	35.212152246043615	1.1278811367582224	3.2324392498408967	0.8935054162918078	0.34961286103142986	3.7148146974525997	0.550358839554349	0.08573119957544004	3.5613912572870183	0.0	0.0	0.12034077230916736	1.0528962656254068	-1.2858399204533322	0.4025825653251735	1.0	1.0	1.5136199696009958	1.0	1.0	1.1296351628535517	1.8514248174507852	2.1478238388497792	7.755275607111138	0.2942019410374285	0.17991634360122813	0.19279286329220335	0.33308885206913874	4.96639112786034E-4	4.966391127860347E-4	-52018.21508785044	0.0	3847.189513376676
31350000	-48183.06767795062	3855.9738263464587	-52039.04150429708	0.3392211985433087	2020.6580465610195	68.00083223503323	39.735817483102295	65.57202473067704	59.83040954528941	31.94785453110126	31.94785453110126	31.94785453110126	1.1654358974668788	3.7350438815947107	3.903185570864348	0.34135922158846616	3.6822529845566883	0.5008961681604586	-0.09163510018922044	3.4641050277425744	0.0	0.0	0.15309517795269967	1.1646643893166688	0.044033465498143395	0.6821890937308209	1.0	1.0	1.1775911892493531	1.0	1.0	1.199996042942946	1.837631684856254	1.6688611927331247	7.628385069712483	0.29203364640341356	0.17991634360122813	0.19279286329220335	0.3352571467031537	5.415465354852046E-4	5.415465354852058E-4	-52039.04150429708	0.0	3873.522950472605
31360000	-48167.93558520156	3863.204133916114	-52031.13971911767	0.318333778715297	2020.6789339808477	68.14439421956563	38.440357220759005	69.30486373636033	53.77222320022221	31.94785453110126	31.94785453110126	31.94785453110126	1.2539009402117165	3.4123094346465774	2.1168637347972834	0.34135922158846616	3.6491078770026952	0.5894072105162589	-0.2537580510722473	3.4641050277425744	0.0	0.0	0.22625944404397785	1.0011298715807935	-0.4774536926682663	0.6240987192876473	1.0	1.0	1.6448073473651212	1.0	1.0	1.1577808665560558	1.95997008960404	1.578531276275149	8.456672539134878	0.29203364640341356	0.17991634360122813	0.19084135814386624	0.33720865185149085	5.352651430351538E-4	5.352651430351522E-4	-52031.13971911767	0.0	3882.49550185612
31370000	-48185.189373883426	3823.632872258229	-52008.82224614165	0.3447901590907177	2020.6524776004721	69.72583423527833	37.74853086272825	67.72040061683255	60.87101910264874	31.833383898851995	31.833383898851995	31.833383898851995	1.2356969613758442	3.3640030833723245	1.3834374586169753	0.35155604866395085	3.630946557394104	0.5844409156364471	-0.10663028838379905	3.4605155472629257	0.0	0.0	0.2116351520943491	1.0014965065951014	-0.8885603446583148	1.241081070143355	1.0	1.0	2.089076640938574	1.0	1.0	1.1415052937902601	1.9240178440244238	1.8325359445918679	7.386765133543929	0.28951359363390444	0.18231215198380812	0.19069837225782643	0.3374758821244597	5.018725999094727E-4	5.018725999094746E-4	-52008.82224614165	0.0	3845.0006209507656
31380000	-48207.09259214713	3822.832323828442	-52029.92491597557	0.3456240911664639	2020.6516436683964	70.87176347298501	39.402203285072446	67.81485680416503	53.637819845752524	31.494106832985196	31.494106832985196	31.494106832985196	0.980228520500697	2.9668801847137662	1.2579987517590538	0.3579736958547786	3.6738217356812957	0.5429595621653494	-0.23452688444722383	3.4498004436619314	0.0	0.0	-0.019969550316341022	1.1074805081718653	-0.8579887918201733	0.561849315431067	1.0	1.0	0.5823197639874201	1.0	1.0	1.2133336327341615	1.9678733162615372	1.6376907343244742	7.359160497292152	0.2911585270719408	0.18423508593585847	0.18713050486773977	0.3374758821244597	5.02777769937574E-4	5.027777699375735E-4	-52029.92491597557	0.0	3838.8079097162276
31390000	-48212.555353488875	3816.4946033023	-52029.049956791176	0.3420143048582102	2020.6552534547047	71.0628441411411	38.15282858599071	68.06487501797714	46.12642951350872	31.966166858211103	31.966166858211103	31.966166858211103	1.258475243556161	3.2804163080940225	1.12445410675839	0.35176807150726785	3.641599898782493	0.578861395964539	-0.3890752007037976	3.464678057798042	0.0	0.0	0.22990086401012746	0.9580694735312542	-1.0706726580882533	0.3502005882651048	1.0	1.0	0.9440671224497468	1.0	1.0	1.148329257216026	1.9311056250991585	1.393942699423478	9.899623902419037	0.2937689619375577	0.18006805559195266	0.19445561955335847	0.33170736291712993	5.157157908205653E-4	5.157157908205648E-4	-52029.049956791176	0.0	3835.255350328061
31400000	-48272.05353607889	3786.2107601080183	-52058.26429618691	0.34349664439230276	2020.6537711151707	71.61205386210902	39.29524711823697	68.1429124008893	60.21555389779181	34.430880423366716	34.430880423366716	34.430880423366716	1.036142377840863	2.7512204305561343	1.006717673432142	0.35176807150726785	3.671103573094317	0.5505035796529001	-0.12367646340911151	3.5389538484253693	0.0	0.0	0.03550456474292945	0.9765400414180975	-1.005349395753661	0.7073310115826278	1.0	1.0	2.1441715595645396	1.0	1.0	1.107937571712364	1.8326805327273479	1.6991996391321789	7.299086681797746	0.2931623725244563	0.1825680050282836	0.1930816649818513	0.3311879574654075	4.968917010688752E-4	4.968917010688758E-4	-52058.26429618691	0.0	3805.3054149979544
31410000	-48231.75995583633	3769.630176644198	-52001.39013248053	0.3366024198204546	2020.6606653397423	72.56568631008406	40.3668164822823	68.36856559527907	76.52744136230872	34.50260474265465	34.50260474265465	34.50260474265465	1.039632648543633	2.854301579102522	2.034254584413243	0.3614420401799333	3.6980080732535536	0.5269050784210432	0.11273623545503456	3.54103482097444	0.0	0.0	0.03886742820130185	1.009959754192472	-0.33869772818819344	0.7073310115826278	1.0	1.0	1.001185462596331	1.0	1.0	1.13574213232504	1.8301452750507954	2.094527082288496	8.005916342219587	0.2931623725244563	0.17692956168705098	0.1930816649818513	0.33682640080664017	4.955128150211695E-4	4.955128150211703E-4	-52001.39013248053	0.0	3786.655126415636
31420000	-48256.70050203192	3747.0044398168234	-52003.704941848744	0.3371635795423278	2020.6601041800207	73.60503751147404	40.26830676093528	67.3327006118188	83.41253111244474	34.50260474265465	34.50260474265465	34.50260474265465	1.038303420170618	2.8631652268459176	3.6023627795837223	0.3614420401799333	3.6955647268210567	0.5140812850137111	0.21415253938987872	3.54103482097444	0.0	0.0	0.0375880543318798	1.0143396812072174	0.22966222229630706	0.37483235073413357	1.0	1.0	1.3686313588220407	1.0	1.0	1.1330128812818219	1.801988843446246	2.1890198715893017	7.737943281091764	0.2931623725244563	0.17692956168705098	0.1930816649818513	0.33682640080664017	4.934954328986149E-4	4.93495432898614E-4	-52003.704941848744	0.0	3763.876670707202
31430000	-48253.008118350794	3766.7975079447	-52019.80562629549	0.34682722235349034	2020.6504405372093	72.98864496579864	39.43252695014569	68.72788580812505	76.2931911249689	35.10122895273741	35.10122895273741	35.10122895273741	1.121164803983761	2.846297103384968	1.2322810267601916	0.36259205810634954	3.674591032829349	0.5555639910006185	0.10442867227361506	3.5582361427573845	0.0	0.0	0.11436814843489967	0.9316507391028394	-0.837151942302141	0.6988391287566854	1.0	1.0	0.7177526275573676	1.0	1.0	1.0886228893370382	1.811129550487169	2.099802390906353	8.861912885594133	0.2931623725244563	0.17692956168705098	0.1930816649818513	0.33682640080664017	5.127931149055913E-4	5.127931149055902E-4	-52019.80562629549	0.0	3784.9461143775643
31440000	-48253.53603875417	3772.9229614337696	-52026.45900018794	0.3468601818579214	2020.650407577705	71.57196406552981	42.88027357712566	67.77867186343452	72.11807000647083	34.850815173098184	34.850815173098184	34.850815173098184	1.0262909745093929	3.2588043900132795	3.329669889850955	0.3659857740095768	3.7584118968057587	0.4578356743660954	0.062057065940942145	3.551076527839661	0.0	0.0	0.025951307427795976	1.1554090691513612	0.021512790322385983	1.2158587365099143	1.0	1.0	1.5014943033537458	1.0	1.0	1.1951987822179766	1.778518721531439	1.8888725454264903	7.9502555110119735	0.2931623725244563	0.17692956168705098	0.19186616090784617	0.3380419048806453	4.7753324184219334E-4	4.775332418421936E-4	-52026.45900018794	0.0	3792.4108880118197
31450000	-48226.3639952886	3767.9730304012555	-51994.337025689856	0.34689138371535005	2020.6503763758476	72.64464420968307	39.26155077174375	68.6635555664316	67.1076548265277	34.850815173098184	34.850815173098184	34.850815173098184	1.0513854615137215	2.6347451482740265	2.499310509695223	0.37601102813415344	3.670245688112624	0.5589728836974648	-0.02292045346693445	3.551076527839661	0.0	0.0	0.050108781567185595	0.9186776778260897	-0.05277156167977558	0.7422720537417007	1.0	1.0	0.9067145593806922	1.0	1.0	1.0935694770167717	1.8317334722427345	1.7967183135194404	9.564669443086727	0.2900670962392909	0.17881259507790942	0.1949816408692097	0.3361386678135887	4.8168847855172735E-4	4.8168847855172914E-4	-51994.337025689856	0.0	3785.3913113657986
31460000	-48242.72043274314	3778.8632212750085	-52021.58365401815	0.34681883196083096	2020.6504489276022	71.7224139590872	40.77230508158604	69.12794224028679	67.23111165741172	34.850815173098184	34.850815173098184	34.850815173098184	0.9514834846366724	2.630952994162634	2.481206794392678	0.36477153580976773	3.7080030539031603	0.5279559690882962	-0.02782291150796624	3.551076527839661	0.0	0.0	-0.04973294958346242	1.0170790853332647	-0.05860108328726695	0.6171075966014901	1.0	1.0	0.9067145593806922	1.0	1.0	1.1388180818042934	1.8443084630321132	1.8008966060278577	9.564669443086727	0.2914431022973403	0.18030846684598853	0.1949816408692097	0.33326678998746023	4.934390999739494E-4	4.934390999739498E-4	-52021.58365401815	0.0	3795.038709525449
31470000	-48242.151362909586	3789.9722558989915	-52032.123618808575	0.33431329600909854	2020.662954463554	72.06297467415389	40.81117267106908	68.07490918083685	70.22850345432096	35.1538892849586	35.1538892849586	35.1538892849586	1.0796661058799921	2.919263151068214	2.0418520421835367	0.3373222328247163	3.7089558838999763	0.511652820554467	0.03114555628142392	3.5597352603563395	0.0	0.0	0.07665183211371596	0.994679406797401	-0.35747397909863077	0.6819826408066643	1.0	1.0	0.6106943279148002	1.0	1.0	1.126336409189033	1.7880029581270187	1.888079144239947	7.338923697058458	0.2955674745307585	0.17981207939059288	0.18910909369562942	0.335511352383018	4.704238062144974E-4	4.704238062144966E-4	-52032.123618808575	0.0	3806.7552155899466
