# BEAST v${version}${extra_release_tag}
# Generated Thu Jul 30 22:17:20 CEST 2026 [seed=1785442627552]
# -beagle_gpu -beagle_order 1 -overwrite EBOV_DRC_18-20.xml
state	HZ.coefficients1	HZ.coefficients2	HZ.coefficients3	HZ.coefIndicators1	HZ.coefIndicators2	HZ.coefIndicators3	HZ.coefficientsTimesIndicators1	HZ.coefficientsTimesIndicators2	HZ.coefficientsTimesIndicators3
174300000	2.1387603112190896	0.2500678824074535	-1.2159415239386735	0.0	1.0	1.0	0.0	0.2500678824074535	-1.2159415239386735
174350000	-1.3463255451322367	0.49672903768287024	-0.9852192741507598	0.0	1.0	1.0	-0.0	0.49672903768287024	-0.9852192741507598
174400000	-0.24180078625642482	0.35123453326221254	-1.1669193542405503	0.0	1.0	1.0	-0.0	0.35123453326221254	-1.1669193542405503
174450000	-1.1640289180323897	-2.732287231082957	-1.0797414260048295	0.0	0.0	1.0	-0.0	-0.0	-1.0797414260048295
174500000	-2.245298271596588	0.40190871855161303	-1.1934894179455486	0.0	1.0	1.0	-0.0	0.40190871855161303	-1.1934894179455486
174550000	-0.33584530196049955	0.11088980388432768	-1.2172970704427208	0.0	0.0	1.0	-0.0	0.0	-1.2172970704427208
174600000	2.6951932464710384	2.035137223049861	-1.1964330396480771	0.0	0.0	1.0	0.0	0.0	-1.1964330396480771
174650000	2.4127268250594445	0.42257217517369394	-1.0799529868202897	0.0	1.0	1.0	0.0	0.42257217517369394	-1.0799529868202897
174700000	1.1576780579232238	0.35365491575255886	-1.129200948006959	0.0	1.0	1.0	0.0	0.35365491575255886	-1.129200948006959
174750000	-0.02729220601854171	0.12712607061094175	-1.1040603840037349	1.0	0.0	1.0	-0.02729220601854171	0.0	-1.1040603840037349
174800000	-1.6267587463596807	0.2863287269102579	-1.0480165799653909	0.0	1.0	1.0	-0.0	0.2863287269102579	-1.0480165799653909
174850000	1.0404112657680276	0.3486593833353887	-1.1455505213227881	0.0	1.0	1.0	0.0	0.3486593833353887	-1.1455505213227881
174900000	1.2640216421722015	0.3760851449516996	-1.0096602582489405	0.0	1.0	1.0	0.0	0.3760851449516996	-1.0096602582489405
174950000	3.1850866451700917	0.5202137470850675	-1.054291583283284	0.0	1.0	1.0	0.0	0.5202137470850675	-1.054291583283284
175000000	-0.5651324186453293	1.008253619253787	-1.2791610075826747	0.0	0.0	1.0	-0.0	0.0	-1.2791610075826747
175050000	-0.191149895444703	2.0578519194173452	-1.2397145422374216	0.0	0.0	1.0	-0.0	0.0	-1.2397145422374216
175100000	-1.0502925144739619	0.37289053934649413	-1.0571627579852994	0.0	1.0	1.0	-0.0	0.37289053934649413	-1.0571627579852994
175150000	-0.6496599089603274	0.35586259751242955	-1.1359693170712089	0.0	1.0	1.0	-0.0	0.35586259751242955	-1.1359693170712089
175200000	0.9103149238154292	0.3870120963689082	-1.0602320015758515	0.0	1.0	1.0	0.0	0.3870120963689082	-1.0602320015758515
175250000	-0.012719102324347697	0.44523889454193954	-1.2078486547345564	1.0	1.0	1.0	-0.012719102324347697	0.44523889454193954	-1.2078486547345564
175300000	-0.2232943686059196	0.17526875288005997	-1.1882775718257725	0.0	1.0	1.0	-0.0	0.17526875288005997	-1.1882775718257725
175350000	1.061729509481373	0.3691701126236114	-1.0835077664916117	0.0	1.0	1.0	0.0	0.3691701126236114	-1.0835077664916117
175400000	0.3901211510473728	0.5560506580363356	-1.1054256668378735	0.0	1.0	1.0	0.0	0.5560506580363356	-1.1054256668378735
175450000	3.1367482932509447	0.19560588121852782	-1.1914425468002943	0.0	1.0	1.0	0.0	0.19560588121852782	-1.1914425468002943
175500000	-0.8314910201370534	0.25219089924441956	-1.1661901412484725	0.0	1.0	1.0	-0.0	0.25219089924441956	-1.1661901412484725
175550000	0.3214401158417637	0.35068268765358823	-1.1351262262352266	0.0	1.0	1.0	0.0	0.35068268765358823	-1.1351262262352266
175600000	0.5792698533104694	0.29466097500139943	-1.068146833336863	0.0	1.0	1.0	0.0	0.29466097500139943	-1.068146833336863
175650000	-1.057651604599568	0.48887142238073034	-1.0708820944968995	0.0	1.0	1.0	-0.0	0.48887142238073034	-1.0708820944968995
175700000	2.347728151227292	2.0395531338122046	-1.162068305408075	0.0	0.0	1.0	0.0	0.0	-1.162068305408075
175750000	0.0044701794633209835	0.38804821126277755	-1.1270120537568689	0.0	1.0	1.0	0.0	0.38804821126277755	-1.1270120537568689
175800000	-0.03180391046720482	0.4743865837117943	-1.0917249374421276	1.0	1.0	1.0	-0.03180391046720482	0.4743865837117943	-1.0917249374421276
175850000	-4.08161544007252	0.4706434255743978	-1.2776877578915646	0.0	1.0	1.0	-0.0	0.4706434255743978	-1.2776877578915646
175900000	1.2557414756998722	0.5107676837801052	-1.1956490670264908	0.0	1.0	1.0	0.0	0.5107676837801052	-1.1956490670264908
175950000	-3.2681086740318412	-1.492248422787455	-1.1316896415106505	0.0	0.0	1.0	-0.0	-0.0	-1.1316896415106505
176000000	1.7262558859414658	0.3425803125617421	-1.0530549217478855	0.0	1.0	1.0	0.0	0.3425803125617421	-1.0530549217478855
176050000	0.42861915226840624	0.5052912495134388	-1.0479647455116892	0.0	1.0	1.0	0.0	0.5052912495134388	-1.0479647455116892
176100000	-1.369808309549373	-1.143203221920408	-1.081088437121554	0.0	0.0	1.0	-0.0	-0.0	-1.081088437121554
176150000	2.747326933533641	0.3379235982460779	-1.1713507884550944	0.0	1.0	1.0	0.0	0.3379235982460779	-1.1713507884550944
176200000	0.2959804486260068	0.42124988372439637	-1.1591571502096012	0.0	1.0	1.0	0.0	0.42124988372439637	-1.1591571502096012
176250000	-1.0633550296776768	0.30343871430325164	-1.0080185926572378	0.0	1.0	1.0	-0.0	0.30343871430325164	-1.0080185926572378
176300000	0.1446359547988521	0.5645561843584732	-1.1751370740660803	0.0	1.0	1.0	0.0	0.5645561843584732	-1.1751370740660803
176350000	0.6612904089393101	0.5290687741366524	-1.1158836372021126	0.0	1.0	1.0	0.0	0.5290687741366524	-1.1158836372021126
176400000	-0.39823366735714966	0.4123571413805209	-1.0693124616057745	0.0	1.0	1.0	-0.0	0.4123571413805209	-1.0693124616057745
176450000	-1.6071231307180938	0.3906060087744487	-1.056328398259634	0.0	1.0	1.0	-0.0	0.3906060087744487	-1.056328398259634
176500000	0.35885865909191095	0.3060133469864341	-1.0210227699070773	0.0	1.0	1.0	0.0	0.3060133469864341	-1.0210227699070773
176550000	0.6533103689345972	0.403019074986975	-1.025251764362473	0.0	1.0	1.0	0.0	0.403019074986975	-1.025251764362473
176600000	-1.8658430638216936	0.365196498025772	-1.1208645139486582	0.0	1.0	1.0	-0.0	0.365196498025772	-1.1208645139486582
176650000	-5.3220295665580615	0.4358677755782421	-1.1035488242222002	0.0	1.0	1.0	-0.0	0.4358677755782421	-1.1035488242222002
176700000	0.8114046311150886	0.38477600901152187	-1.2128921196288085	0.0	1.0	1.0	0.0	0.38477600901152187	-1.2128921196288085
176750000	-0.14226104605574275	0.4486321733224137	-1.2367118833124278	0.0	1.0	1.0	-0.0	0.4486321733224137	-1.2367118833124278
176800000	0.7884621388361898	0.4936163426058041	-0.925207967945736	0.0	1.0	1.0	0.0	0.4936163426058041	-0.925207967945736
176850000	-2.6657182056363773	-2.955898276392383	-1.1142259190768424	0.0	0.0	1.0	-0.0	-0.0	-1.1142259190768424
176900000	1.806184941773912	0.38539929333113554	-1.0538995574680405	0.0	1.0	1.0	0.0	0.38539929333113554	-1.0538995574680405
176950000	-0.06913709872090523	0.2391630473924807	-0.9907509594202983	0.0	1.0	1.0	-0.0	0.2391630473924807	-0.9907509594202983
177000000	-0.17392539222813724	0.2968248176442053	-1.0464089285648077	0.0	1.0	1.0	-0.0	0.2968248176442053	-1.0464089285648077
177050000	-0.7017624890728963	0.5351794963480881	-0.9125409599202039	0.0	1.0	1.0	-0.0	0.5351794963480881	-0.9125409599202039
177100000	2.983839103293454	1.7493116344881836	-1.1299220041627398	0.0	0.0	1.0	0.0	0.0	-1.1299220041627398
177150000	-4.2708069257777215	0.4054540885763878	-1.0933823132600762	0.0	1.0	1.0	-0.0	0.4054540885763878	-1.0933823132600762
177200000	2.707723110254409	0.3211160562994549	-1.0908027561236668	0.0	1.0	1.0	0.0	0.3211160562994549	-1.0908027561236668
177250000	0.4938788994191845	0.5094879393773554	-1.0454302331526546	0.0	1.0	1.0	0.0	0.5094879393773554	-1.0454302331526546
177300000	-1.8921802244305792	0.3197003948149918	-1.1648805718563584	0.0	1.0	1.0	-0.0	0.3197003948149918	-1.1648805718563584
177350000	1.5859089048044488	0.276884954342905	-1.0712589153219714	0.0	1.0	1.0	0.0	0.276884954342905	-1.0712589153219714
177400000	0.28367721418254427	0.16663398865225684	-1.1856836136444326	0.0	0.0	1.0	0.0	0.0	-1.1856836136444326
177450000	1.220812134693578	0.45686650924796757	-1.0907012132985585	0.0	1.0	1.0	0.0	0.45686650924796757	-1.0907012132985585
177500000	1.9633335517459112	-0.664825879445429	-1.2416624011135933	0.0	0.0	1.0	0.0	-0.0	-1.2416624011135933
177550000	-1.386750292356075	0.5925533194866428	-1.0996973337512679	0.0	1.0	1.0	-0.0	0.5925533194866428	-1.0996973337512679
177600000	3.1291326007387203	0.47519603523654286	-1.1093984771911387	0.0	1.0	1.0	0.0	0.47519603523654286	-1.1093984771911387
177650000	-0.09915075432807363	0.2767471900658594	-1.1401393431799134	1.0	1.0	1.0	-0.09915075432807363	0.2767471900658594	-1.1401393431799134
177700000	-0.3722971922462536	0.5768227536704339	-1.05354242100926	0.0	1.0	1.0	-0.0	0.5768227536704339	-1.05354242100926
177750000	0.017471922343575107	0.4909647755053605	-1.034224327634064	1.0	1.0	1.0	0.017471922343575107	0.4909647755053605	-1.034224327634064
177800000	0.8792831990835343	0.20045929062848103	-1.227750588074169	0.0	1.0	1.0	0.0	0.20045929062848103	-1.227750588074169
177850000	-0.4454960459806796	0.5129197811134278	-1.0247780376793307	0.0	1.0	1.0	-0.0	0.5129197811134278	-1.0247780376793307
177900000	-0.9613905953524756	0.4275633850178415	-1.1001671027577895	0.0	1.0	1.0	-0.0	0.4275633850178415	-1.1001671027577895
177950000	2.598246081207505	0.41297326462232764	-0.9417232817898907	0.0	1.0	1.0	0.0	0.41297326462232764	-0.9417232817898907
178000000	-4.982315554895619	0.3075219174359733	-1.1823911249236014	0.0	1.0	1.0	-0.0	0.3075219174359733	-1.1823911249236014
178050000	0.08492792966970392	0.38533713178187684	-1.10015055875919	1.0	1.0	1.0	0.08492792966970392	0.38533713178187684	-1.10015055875919
178100000	0.3083071243036471	0.3396053101214238	-1.1935637252908013	0.0	1.0	1.0	0.0	0.3396053101214238	-1.1935637252908013
178150000	-2.3940040201047372	0.6309854981273054	-1.0139098889461584	0.0	1.0	1.0	-0.0	0.6309854981273054	-1.0139098889461584
178200000	-3.092876625309508	0.4604568646298366	-1.0817846698705766	0.0	1.0	1.0	-0.0	0.4604568646298366	-1.0817846698705766
178250000	-2.6877964046410825	0.5635522584979196	-0.988093842660641	0.0	1.0	1.0	-0.0	0.5635522584979196	-0.988093842660641
178300000	7.753207063143641E-4	0.288972478089454	-1.036702237608493	0.0	1.0	1.0	0.0	0.288972478089454	-1.036702237608493
178350000	0.7969307916756225	0.40400472183235775	-1.1775784604439532	0.0	1.0	1.0	0.0	0.40400472183235775	-1.1775784604439532
178400000	-0.78188526153604	0.4155925037184368	-0.9895545252232575	0.0	1.0	1.0	-0.0	0.4155925037184368	-0.9895545252232575
178450000	-3.784218991210105	0.4342903411698094	-0.9701783894775098	0.0	1.0	1.0	-0.0	0.4342903411698094	-0.9701783894775098
178500000	0.23374274960070288	0.40188633712587596	-1.0217940572334732	0.0	1.0	1.0	0.0	0.40188633712587596	-1.0217940572334732
178550000	-0.0195240999101034	0.4561099853701924	-1.075805309068138	1.0	1.0	1.0	-0.0195240999101034	0.4561099853701924	-1.075805309068138
178600000	3.0434914869039495	0.2846877539877982	-1.0767352268998747	0.0	1.0	1.0	0.0	0.2846877539877982	-1.0767352268998747
178650000	0.8083080759885012	0.256911201671462	-1.0580711129573452	0.0	1.0	1.0	0.0	0.256911201671462	-1.0580711129573452
178700000	-2.997695250664262	0.2186325844332028	-0.9803447615760996	0.0	1.0	1.0	-0.0	0.2186325844332028	-0.9803447615760996
178750000	2.137873721846712	0.5205193784459543	-1.0248709988537863	0.0	1.0	1.0	0.0	0.5205193784459543	-1.0248709988537863
178800000	-1.5932437661186727	0.4749109971801138	-1.0231860861589968	0.0	1.0	1.0	-0.0	0.4749109971801138	-1.0231860861589968
178850000	1.5265121532574335	0.20508376111248547	-0.9784641900022715	0.0	1.0	1.0	0.0	0.20508376111248547	-0.9784641900022715
178900000	1.1696291471107378	0.35092484468370994	-1.0562967920511734	0.0	1.0	1.0	0.0	0.35092484468370994	-1.0562967920511734
178950000	2.373691198358021	0.4168796402647393	-1.1246843134884612	0.0	1.0	1.0	0.0	0.4168796402647393	-1.1246843134884612
179000000	-0.9260126451889074	0.2784751465622601	-1.108198069539962	0.0	1.0	1.0	-0.0	0.2784751465622601	-1.108198069539962
179050000	-0.9092153214768606	0.5825333105086423	-0.9382799431201398	0.0	1.0	1.0	-0.0	0.5825333105086423	-0.9382799431201398
179100000	-3.633108262026539	0.3041183036690261	-1.095014564365085	0.0	1.0	1.0	-0.0	0.3041183036690261	-1.095014564365085
179150000	1.6142437591072403	0.28898291966164436	-1.085175012313331	0.0	1.0	1.0	0.0	0.28898291966164436	-1.085175012313331
179200000	-3.5076571032038215	0.5452192389325268	-1.0710649549289428	0.0	1.0	1.0	-0.0	0.5452192389325268	-1.0710649549289428
179250000	-1.0984605512904977	0.34351684261160825	-1.1016212260271527	0.0	1.0	1.0	-0.0	0.34351684261160825	-1.1016212260271527
179300000	1.9905270184574544	0.4193492155540217	-1.0879750459364195	0.0	1.0	1.0	0.0	0.4193492155540217	-1.0879750459364195
179350000	0.03404740593799753	0.49850175907361177	-1.0755092113026712	0.0	1.0	1.0	0.0	0.49850175907361177	-1.0755092113026712
179400000	0.4028766225464113	0.17478815031486522	-1.0594932527672738	0.0	1.0	1.0	0.0	0.17478815031486522	-1.0594932527672738
179450000	-1.5628016542329164	0.40670466145068856	-1.0193136610671734	0.0	1.0	1.0	-0.0	0.40670466145068856	-1.0193136610671734
179500000	-0.7714086859213596	0.40832429973261397	-1.1230363059162718	0.0	1.0	1.0	-0.0	0.40832429973261397	-1.1230363059162718
179550000	0.4250321183591122	-1.8630407784053054	-1.084828759799407	0.0	0.0	1.0	0.0	-0.0	-1.084828759799407
179600000	2.6270827738279445	0.34451253714570645	-1.0242909378868068	0.0	1.0	1.0	0.0	0.34451253714570645	-1.0242909378868068
179650000	-0.016237564648062558	0.37071353921463923	-1.2724178790502356	0.0	1.0	1.0	-0.0	0.37071353921463923	-1.2724178790502356
179700000	1.5890390685370244	0.3532229550048606	-1.0938955256354455	0.0	1.0	1.0	0.0	0.3532229550048606	-1.0938955256354455
179750000	1.3489834923969015	0.38240725557931277	-1.0719620732882513	0.0	1.0	1.0	0.0	0.38240725557931277	-1.0719620732882513
179800000	-0.9972135593884601	0.43755875663531624	-1.1503189265405636	0.0	1.0	1.0	-0.0	0.43755875663531624	-1.1503189265405636
179850000	-2.5761948194157602	0.3685630744572827	-1.1461115955560432	0.0	1.0	1.0	-0.0	0.3685630744572827	-1.1461115955560432
179900000	-0.9916637851466722	0.3677422201520691	-1.0187301252105538	0.0	1.0	1.0	-0.0	0.3677422201520691	-1.0187301252105538
179950000	1.202399165875345	0.41726325178445367	-1.0419218568107163	0.0	1.0	1.0	0.0	0.41726325178445367	-1.0419218568107163
180000000	-1.0597868045274188	0.3324849210184825	-1.2393459299862966	0.0	1.0	1.0	-0.0	0.3324849210184825	-1.2393459299862966
180050000	-3.056781298119298	0.5486304600043997	-1.106232795052569	0.0	1.0	1.0	-0.0	0.5486304600043997	-1.106232795052569
180100000	-0.9695857915784519	0.6032981309849504	-1.0420270913849017	0.0	1.0	1.0	-0.0	0.6032981309849504	-1.0420270913849017
180150000	-0.7131802853152608	0.46303645020536877	-1.2426533814176408	0.0	1.0	1.0	-0.0	0.46303645020536877	-1.2426533814176408
180200000	2.1985724363073373	0.38722524797380364	-1.1255948975806482	0.0	1.0	1.0	0.0	0.38722524797380364	-1.1255948975806482
180250000	1.9988821865583888	0.5766390626052912	-1.0052148182961413	0.0	1.0	1.0	0.0	0.5766390626052912	-1.0052148182961413
180300000	-1.3347403509254905	0.4333118506449214	-1.0135452219706038	0.0	1.0	1.0	-0.0	0.4333118506449214	-1.0135452219706038
180350000	2.3728864832285668	0.35199043864325175	-0.9404422842191933	0.0	1.0	1.0	0.0	0.35199043864325175	-0.9404422842191933
180400000	-2.013404546264797	0.4471585545160028	-0.8282174983846897	0.0	1.0	1.0	-0.0	0.4471585545160028	-0.8282174983846897
180450000	-2.2760446515056936	0.2917665011807793	-1.0479802150308113	0.0	1.0	1.0	-0.0	0.2917665011807793	-1.0479802150308113
180500000	-0.585004028849409	0.36616079191790096	-1.1635803712456199	0.0	1.0	1.0	-0.0	0.36616079191790096	-1.1635803712456199
180550000	-0.1054432245500383	0.45459116755249573	-1.0607841520097758	0.0	1.0	1.0	-0.0	0.45459116755249573	-1.0607841520097758
180600000	-0.39540789907283	0.48670316734487756	-0.9129607442593115	0.0	1.0	1.0	-0.0	0.48670316734487756	-0.9129607442593115
180650000	1.3527567284436102	0.19728755376631388	-1.1207435175062443	0.0	1.0	1.0	0.0	0.19728755376631388	-1.1207435175062443
180700000	-1.6713858555288437	-0.11463112879600647	-1.0798803453038806	0.0	0.0	1.0	-0.0	-0.0	-1.0798803453038806
180750000	2.776733113085302	0.517090089810258	-1.027068994222271	0.0	1.0	1.0	0.0	0.517090089810258	-1.027068994222271
180800000	1.0814072931019274	0.521952705683829	-1.033466996716974	0.0	1.0	1.0	0.0	0.521952705683829	-1.033466996716974
180850000	-0.25841180977875766	0.25061910843268276	-0.9327704570877198	0.0	1.0	1.0	-0.0	0.25061910843268276	-0.9327704570877198
180900000	1.013141095443113	0.3623934158952061	-1.1159337123426067	0.0	1.0	1.0	0.0	0.3623934158952061	-1.1159337123426067
180950000	-2.709160886522162	0.2747490511903464	-0.9800890285245267	0.0	1.0	1.0	-0.0	0.2747490511903464	-0.9800890285245267
181000000	-2.171516316063026	0.4122411508576135	-1.083987133059825	0.0	1.0	1.0	-0.0	0.4122411508576135	-1.083987133059825
181050000	1.1087264916392698	0.4225695069778212	-1.0252716871129042	0.0	1.0	1.0	0.0	0.4225695069778212	-1.0252716871129042
181100000	0.627366378767807	0.3906930342779735	-0.984283751147872	0.0	1.0	1.0	0.0	0.3906930342779735	-0.984283751147872
181150000	-1.5601686823824676	0.33034612793583934	-1.0955803041341274	0.0	1.0	1.0	-0.0	0.33034612793583934	-1.0955803041341274
181200000	-3.79114933581036	0.39099301989298624	-1.1889395941508787	0.0	1.0	1.0	-0.0	0.39099301989298624	-1.1889395941508787
181250000	-2.171747991332746	0.25042517188660646	-1.1721590816280658	0.0	1.0	1.0	-0.0	0.25042517188660646	-1.1721590816280658
181300000	2.9573891607705463	0.5901338730062429	-1.280000302053494	0.0	0.0	1.0	0.0	0.0	-1.280000302053494
181350000	1.4071059040166713	0.4062684963542611	-1.0322442466291994	0.0	1.0	1.0	0.0	0.4062684963542611	-1.0322442466291994
181400000	-0.07615681652746997	0.45460915158751086	-1.1021468010588067	0.0	1.0	1.0	-0.0	0.45460915158751086	-1.1021468010588067
181450000	0.12988787079198497	0.5964524594153815	-1.002050936396647	1.0	1.0	1.0	0.12988787079198497	0.5964524594153815	-1.002050936396647
181500000	-0.5776916539763383	0.4977881999968164	-1.1935381890536318	0.0	1.0	1.0	-0.0	0.4977881999968164	-1.1935381890536318
181550000	1.3023711658620518	0.43645249780537376	-0.9636265195861754	0.0	1.0	1.0	0.0	0.43645249780537376	-0.9636265195861754
181600000	-4.598803453948767	0.31425337528842917	-1.1529225466878714	0.0	1.0	1.0	-0.0	0.31425337528842917	-1.1529225466878714
181650000	-1.7647773289654256	0.40514733237888906	-0.9966128582683492	0.0	1.0	1.0	-0.0	0.40514733237888906	-0.9966128582683492
181700000	-0.4158793304596266	0.6358935635703905	-1.1032928701835696	0.0	0.0	1.0	-0.0	0.0	-1.1032928701835696
181750000	1.5967716547755666	0.40875968324051287	-0.9011709746231922	0.0	1.0	1.0	0.0	0.40875968324051287	-0.9011709746231922
181800000	0.0729175283037994	0.2582051222640774	-1.1002849688163419	1.0	1.0	1.0	0.0729175283037994	0.2582051222640774	-1.1002849688163419
181850000	0.3576434941503906	0.5047088403309241	-0.9945099149156198	1.0	1.0	1.0	0.3576434941503906	0.5047088403309241	-0.9945099149156198
181900000	0.29196181781232283	0.61526960273892	-1.1144257290017967	0.0	1.0	1.0	0.0	0.61526960273892	-1.1144257290017967
181950000	-2.149328735378485	0.45935325927601517	-1.0325242176655274	0.0	1.0	1.0	-0.0	0.45935325927601517	-1.0325242176655274
182000000	-2.7421805358916616	0.5581854457180766	-0.9718716424495413	0.0	1.0	1.0	-0.0	0.5581854457180766	-0.9718716424495413
182050000	-1.7009637604627326	0.26753552209913534	-1.0473045028201826	0.0	1.0	1.0	-0.0	0.26753552209913534	-1.0473045028201826
182100000	0.12353117024623436	0.4244933213454819	-1.2564247337984455	0.0	1.0	1.0	0.0	0.4244933213454819	-1.2564247337984455
182150000	1.1986657596247638	0.3371818714083603	-1.1587894245508572	0.0	1.0	1.0	0.0	0.3371818714083603	-1.1587894245508572
182200000	0.6469766761262765	0.5296078765922405	-1.0662295390690206	0.0	1.0	1.0	0.0	0.5296078765922405	-1.0662295390690206
182250000	2.6288308352932717	0.314102662933939	-1.1130662502018018	0.0	1.0	1.0	0.0	0.314102662933939	-1.1130662502018018
182300000	-2.6236243888970803	0.4317020802802889	-1.1595469416534179	0.0	1.0	1.0	-0.0	0.4317020802802889	-1.1595469416534179
182350000	-1.7989403337516898	0.34113285023682305	-1.2056876747021663	0.0	1.0	1.0	-0.0	0.34113285023682305	-1.2056876747021663
182400000	0.36414855280945496	0.12206265920471765	-1.224905843566852	0.0	1.0	1.0	0.0	0.12206265920471765	-1.224905843566852
182450000	2.7391624290577425	0.6413435305622834	-1.0956419368417472	0.0	0.0	1.0	0.0	0.0	-1.0956419368417472
182500000	0.5368141037539345	0.38912752160558217	-1.1910829197400763	0.0	1.0	1.0	0.0	0.38912752160558217	-1.1910829197400763
182550000	-4.322138440917576	0.4129122239058395	-1.0525299503895167	0.0	1.0	1.0	-0.0	0.4129122239058395	-1.0525299503895167
182600000	-0.6793606912295792	0.03267576581720658	-1.0966412664874952	0.0	0.0	1.0	-0.0	0.0	-1.0966412664874952
182650000	1.693358670547556	0.35307009201506717	-1.2062232984821768	0.0	1.0	1.0	0.0	0.35307009201506717	-1.2062232984821768
182700000	-0.5570300507407444	0.43247120466686734	-1.1107847509026596	0.0	1.0	1.0	-0.0	0.43247120466686734	-1.1107847509026596
182750000	0.5147007760779363	0.4347231372462404	-0.9898815196307194	0.0	1.0	1.0	0.0	0.4347231372462404	-0.9898815196307194
182800000	-2.508466818950229	0.5458096505789265	-1.0391860388425942	0.0	1.0	1.0	-0.0	0.5458096505789265	-1.0391860388425942
182850000	1.7444837765232208	0.3637451076567748	-1.242397788361387	0.0	1.0	1.0	0.0	0.3637451076567748	-1.242397788361387
182900000	-0.7737662248789752	0.32397150967725924	-1.1070590376127556	0.0	1.0	1.0	-0.0	0.32397150967725924	-1.1070590376127556
182950000	4.03868090674839	0.2527283611381582	-1.1459645642165082	0.0	1.0	1.0	0.0	0.2527283611381582	-1.1459645642165082
183000000	0.3335838408221776	0.4963271230792626	-1.1745475748326581	0.0	1.0	1.0	0.0	0.4963271230792626	-1.1745475748326581
183050000	2.291591019596777	0.5992078294568487	-1.0490391209831502	0.0	1.0	1.0	0.0	0.5992078294568487	-1.0490391209831502
183100000	-1.6070043114225891	0.2596207960603216	-1.11032660598304	0.0	1.0	1.0	-0.0	0.2596207960603216	-1.11032660598304
183150000	2.2683375009836686	0.4119670630250146	-1.1304842470880987	0.0	1.0	1.0	0.0	0.4119670630250146	-1.1304842470880987
183200000	0.1900439591795853	0.5055336742645312	-0.9782806052385332	0.0	1.0	1.0	0.0	0.5055336742645312	-0.9782806052385332
183250000	1.8643569885622346	0.38342048944920654	-1.040610749687244	0.0	1.0	1.0	0.0	0.38342048944920654	-1.040610749687244
183300000	1.4187057500614015	0.4266761029410191	-1.0690605186556117	0.0	1.0	1.0	0.0	0.4266761029410191	-1.0690605186556117
183350000	-0.9272990425829117	0.513324683561376	-1.02748685625334	0.0	1.0	1.0	-0.0	0.513324683561376	-1.02748685625334
183400000	3.4681451779860595	0.528000525057791	-1.011098297550222	0.0	1.0	1.0	0.0	0.528000525057791	-1.011098297550222
183450000	3.4310158985966486	0.3725432422848334	-1.0150149302292049	0.0	1.0	1.0	0.0	0.3725432422848334	-1.0150149302292049
183500000	-0.5545248206611647	0.4434139706690291	-1.1017495567722444	0.0	1.0	1.0	-0.0	0.4434139706690291	-1.1017495567722444
183550000	-0.4182782267245028	0.3627748716316143	-1.0186979715007711	0.0	1.0	1.0	-0.0	0.3627748716316143	-1.0186979715007711
183600000	-0.1401229560374766	0.41311633553361304	-1.1369499625943755	0.0	1.0	1.0	-0.0	0.41311633553361304	-1.1369499625943755
183650000	0.16773967677738622	0.5867724632802903	-0.933857679799713	0.0	1.0	1.0	0.0	0.5867724632802903	-0.933857679799713
183700000	0.49903708303064453	0.40053270327740054	-1.0268027672709905	0.0	1.0	1.0	0.0	0.40053270327740054	-1.0268027672709905
183750000	-1.2362197798807077	0.5029272543389688	-1.0488837111834681	0.0	1.0	1.0	-0.0	0.5029272543389688	-1.0488837111834681
183800000	-1.7643637057184711	-2.533359650028129	-1.1338771875025535	0.0	0.0	1.0	-0.0	-0.0	-1.1338771875025535
183850000	3.2309255085737267	0.3692587829174339	-1.038368705490547	0.0	1.0	1.0	0.0	0.3692587829174339	-1.038368705490547
183900000	-0.7603337629662117	0.5016356647243418	-0.9865477734344259	0.0	1.0	1.0	-0.0	0.5016356647243418	-0.9865477734344259
183950000	-0.900957429989051	0.5008645284291162	-1.027658109722039	0.0	1.0	1.0	-0.0	0.5008645284291162	-1.027658109722039
184000000	0.3225293150955486	0.27865637927020653	-1.090697335642206	0.0	1.0	1.0	0.0	0.27865637927020653	-1.090697335642206
184050000	0.4944642523002656	0.40608230140643736	-1.161332584796845	0.0	1.0	1.0	0.0	0.40608230140643736	-1.161332584796845
184100000	-1.1434145933908244	0.5515047836233321	-0.945885527089069	0.0	1.0	1.0	-0.0	0.5515047836233321	-0.945885527089069
184150000	-0.9557871797913513	0.45284659488169265	-1.1201270359102315	0.0	1.0	1.0	-0.0	0.45284659488169265	-1.1201270359102315
184200000	-1.385611553194468	0.4342326110976665	-1.178373456079579	0.0	1.0	1.0	-0.0	0.4342326110976665	-1.178373456079579
184250000	-1.4228373376711259	0.30421047370409826	-1.1401220000452925	0.0	1.0	1.0	-0.0	0.30421047370409826	-1.1401220000452925
184300000	-1.9881483715535762	0.38390966460592696	-1.1042930537195783	0.0	1.0	1.0	-0.0	0.38390966460592696	-1.1042930537195783
184350000	0.09805855982368869	0.26617610516114637	-1.0663276325025608	0.0	1.0	1.0	0.0	0.26617610516114637	-1.0663276325025608
184400000	-1.8849296333199812	0.34097643258758165	-1.060729546635082	0.0	1.0	1.0	-0.0	0.34097643258758165	-1.060729546635082
184450000	-0.660099882375171	0.4990654135323899	-0.9984209068856228	0.0	1.0	1.0	-0.0	0.4990654135323899	-0.9984209068856228
184500000	-0.5342712210274081	0.34958664893183233	-1.1413728065366324	0.0	1.0	1.0	-0.0	0.34958664893183233	-1.1413728065366324
