taxa	country	location	latitude	longitude	collection_date
EBOV|EM111|KM233038|SLE|Kailahun|2014-06-03	SLE	Kailahun	8.00321225	-10.77663205	03/06/2014
EBOV|EM112|KM233039|SLE|Kailahun|2014-06-03	SLE	Kailahun	7.963065177	-10.80581854	03/06/2014
EBOV|EM113|KM233040|SLE|Kailahun|2014-06-03	SLE	Kailahun	7.963443661	-10.8519122	03/06/2014
EBOV|EM115|KM233041|SLE|Kailahun|2014-06-03	SLE	Kailahun	7.933207163	-10.80950105	03/06/2014
EBOV|EM119|KM233042|SLE|Kailahun|2014-06-03	SLE	Kailahun	7.936638357	-10.86961213	03/06/2014
EBOV|EM120|KM233043|SLE|Kailahun|2014-06-03	SLE	Kailahun	8.002331797	-10.81393886	03/06/2014
EBOV|EM121|KM233044|SLE|Kailahun|2014-06-04	SLE	Kailahun	8.029958767	-10.82176592	04/06/2014
EBOV|EM124|KM233045|SLE|Kailahun|2014-06-04	SLE	Kailahun	8.003942871	-10.88123423	04/06/2014
EBOV|G3670|KM034553|SLE|Kailahun|2014-05-27	SLE	Kailahun	8.011238988	-10.87276709	27/05/2014
EBOV|G3676|KM034554|SLE|Kailahun|2014-05-27	SLE	Kailahun	8.010273124	-10.81551629	27/05/2014
EBOV|G3677|KM034556|SLE|Kailahun|2014-05-26	SLE	Kailahun	8.02834629	-10.81643626	26/05/2014
EBOV|G3679|KM034558|SLE|Kailahun|2014-05-28	SLE	Kailahun	7.972344731	-10.86045964	28/05/2014
EBOV|G3680|KM034559|SLE|Kailahun|2014-05-28	SLE	Kailahun	7.995532778	-10.77745605	28/05/2014
EBOV|G3682|KM034560|SLE|Kailahun|2014-05-28	SLE	Kailahun	7.97509365	-10.77712737	28/05/2014
EBOV|G3683|KM034561|SLE|Kailahun|2014-05-28	SLE	Kailahun	8.022975953	-10.82509384	28/05/2014
EBOV|G3686|KM034562|SLE|Kailahun|2014-05-28	SLE	Kailahun	7.984121428	-10.8953129	28/05/2014
EBOV|G3687|KM034563|SLE|Kailahun|2014-05-28	SLE	Kailahun	7.974500323	-10.88604089	28/05/2014
EBOV|G3707|KM233049|SLE|Kailahun|2014-05-31	SLE	Kailahun	7.960401389	-10.88768992	31/05/2014
EBOV|G3713|KM233050|SLE|Kailahun|2014-06-09	SLE	Kailahun	8.009937025	-10.82694035	09/06/2014
EBOV|G3724|KM233053|SLE|Kailahun|2014-06-05	SLE	Kailahun	7.923908514	-10.84977311	05/06/2014
EBOV|G3729|KM233054|SLE|Kailahun|2014-06-07	SLE	Kailahun	7.928419842	-10.89756935	07/06/2014
EBOV|G3734|KM233055|SLE|Kailahun|2014-06-07	SLE	Kailahun	7.987924061	-10.89819922	07/06/2014
EBOV|G3735|KM233056|SLE|Kailahun|2014-06-07	SLE	Kailahun	7.925638002	-10.87099148	07/06/2014
EBOV|G3750|KM233058|SLE|Kailahun|2014-06-10	SLE	Kailahun	7.991040671	-10.88670674	10/06/2014
EBOV|G3752|KM233061|SLE|Kailahun|2014-06-10	SLE	Kailahun	8.023549064	-10.87366275	10/06/2014
EBOV|G3758|KM233062|SLE|Kailahun|2014-06-11	SLE	Kailahun	8.056227728	-10.80514248	11/06/2014
EBOV|G3764|KM233063|SLE|?|2014-06-12	SLE	Kailahun	7.94196665	-10.81708168	12/06/2014
EBOV|G3765|KM233064|SLE|Kailahun|2014-06-14	SLE	Kailahun	7.920150926	-10.8577911	14/06/2014
EBOV|G3769|KM233065|SLE|Kailahun|2014-06-12	SLE	Kailahun	7.917196965	-10.81879905	12/06/2014
EBOV|G3770|KM233069|SLE|Kailahun|2014-06-12	SLE	Kailahun	8.005848453	-10.86934163	12/06/2014
EBOV|G3771|KM233071|SLE|Kailahun|2014-06-12	SLE	Kailahun	7.977155772	-10.83456364	12/06/2014
EBOV|G3782|KM233072|SLE|Kailahun|2014-06-14	SLE	Kailahun	7.965182681	-10.8376159	14/06/2014
EBOV|G3786|KM233073|SLE|Kailahun|2014-06-14	SLE	Kailahun	7.977069714	-10.81439048	14/06/2014
EBOV|G3787|KM233074|SLE|Kailahun|2014-06-14	SLE	Kailahun	8.032826641	-10.77930522	14/06/2014
EBOV|G3788|KM233075|SLE|Kailahun|2014-06-14	SLE	Kailahun	7.916905428	-10.88574295	14/06/2014
EBOV|G3789|KM233076|SLE|Kailahun|2014-06-14	SLE	Kailahun	7.95952606	-10.80175064	14/06/2014
EBOV|G3795|KM233077|SLE|Kailahun|2014-06-15	SLE	Kailahun	7.919759354	-10.84539502	15/06/2014
EBOV|G3796|KM233078|SLE|Kailahun|2014-06-15	SLE	Kailahun	7.940700605	-10.78697998	15/06/2014
EBOV|G3798|KM233079|SLE|Kailahun|2014-06-15	SLE	Kailahun	8.033443429	-10.8868733	15/06/2014
EBOV|G3799|KM233080|SLE|Kailahun|2014-06-15	SLE	Kailahun	7.967590672	-10.77458228	15/06/2014
EBOV|G3800|KM233081|SLE|Kailahun|2014-06-15	SLE	Kailahun	8.012150982	-10.83655784	15/06/2014
EBOV|G3805|KM233082|SLE|Kailahun|2014-06-15	SLE	Kailahun	7.947139298	-10.88389497	15/06/2014
EBOV|G3807|KM233084|SLE|Kailahun|2014-06-15	SLE	Kailahun	8.04706377	-10.81101758	15/06/2014
EBOV|G3808|KM233085|SLE|Kailahun|2014-06-15	SLE	Kailahun	7.994119465	-10.80989797	15/06/2014
EBOV|G3809|KM233086|SLE|Kailahun|2014-06-15	SLE	Kailahun	7.925687962	-10.802671	15/06/2014
EBOV|G3810|KM233087|SLE|Kailahun|2014-06-15	SLE	Kailahun	8.050078789	-10.86592856	15/06/2014
EBOV|G3814|KM233089|SLE|Kailahun|2014-06-15	SLE	Kailahun	8.064356994	-10.84305191	15/06/2014
EBOV|G3816|KM233090|SLE|Kailahun|2014-06-15	SLE	Kailahun	8.022047571	-10.77963644	15/06/2014
EBOV|G3817|KM233091|SLE|Kailahun|2014-06-15	SLE	Kailahun	7.973961528	-10.82066604	15/06/2014
EBOV|G3818|KM233092|SLE|Kailahun|2014-06-15	SLE	Kailahun	7.936716205	-10.79621213	15/06/2014
EBOV|G3819|KM233093|SLE|Kailahun|2014-06-15	SLE	Kailahun	7.988163997	-10.79447571	15/06/2014
EBOV|G3820|KM233094|SLE|Kailahun|2014-06-15	SLE	Kailahun	8.059349911	-10.79365091	15/06/2014
EBOV|G3821|KM233095|SLE|Kailahun|2014-06-15	SLE	Kailahun	8.046813556	-10.83195328	15/06/2014
EBOV|G3822|KM233096|SLE|Kailahun|2014-06-15	SLE	Kailahun	8.03326923	-10.84378047	15/06/2014
EBOV|G3823|KM233097|SLE|Kailahun|2014-06-15	SLE	Kailahun	7.963282843	-10.84145453	15/06/2014
EBOV|G3825|KM233098|SLE|Kailahun|2014-06-16	SLE	Kailahun	8.049811826	-10.81116665	16/06/2014
EBOV|G3826|KM233100|SLE|Kailahun|2014-06-16	SLE	Kailahun	7.91953624	-10.90268773	16/06/2014
EBOV|G3827|KM233101|SLE|Kailahun|2014-06-16	SLE	Kailahun	7.930695586	-10.84083517	16/06/2014
EBOV|G3829|KM233102|SLE|Kailahun|2014-06-16	SLE	Kailahun	8.020463182	-10.84680328	16/06/2014
EBOV|G3831|KM233103|SLE|Kailahun|2014-06-16	SLE	Kailahun	8.015540436	-10.91798287	16/06/2014
EBOV|G3834|KM233104|SLE|Kailahun|2014-06-17	SLE	Kailahun	8.045233099	-10.83746033	17/06/2014
EBOV|G3838|KM233105|SLE|Kailahun|2014-06-17	SLE	Kailahun	8.063467343	-10.87579258	17/06/2014
EBOV|G3840|KM233106|SLE|Kailahun|2014-06-17	SLE	Kailahun	7.984673964	-10.82786342	17/06/2014
EBOV|G3841|KM233107|SLE|Bo|2014-06-17	SLE	Bo	7.921887538	-11.7526308	17/06/2014
EBOV|G3845|KM233108|SLE|Kailahun|2014-06-18	SLE	Kailahun	7.925656365	-10.82810387	18/06/2014
EBOV|G3846|KM233109|SLE|Kailahun|2014-06-18	SLE	Kailahun	7.99248884	-10.77180061	18/06/2014
EBOV|G3848|KM233110|SLE|Kailahun|2014-06-18	SLE	Kailahun	8.055883557	-10.84923343	18/06/2014
EBOV|G3850|KM233111|SLE|Kailahun|2014-06-18	SLE	Kailahun	8.020162726	-10.87474251	18/06/2014
EBOV|G3851|KM233112|SLE|Kenema|2014-06-18	SLE	Kenema	7.867364417	-11.2137734	18/06/2014
EBOV|G3856|KM233113|SLE|Kenema|2014-06-18	SLE	Kenema	7.869939274	-11.18943902	18/06/2014
EBOV|G3857|KM233115|SLE|Kailahun|2014-06-18	SLE	Kailahun	8.014279285	-10.91197584	18/06/2014
EBOV|NM042|KM233116|SLE|Kambia|2014-06-04	SLE	Kambia	9.144598391	-12.85805613	04/06/2014
EBOV|G3838_2|KR105200|SLE|Kailahun|2014-06-16	SLE	Kailahun	8.011331818	-10.78323504	16/06/2014
EBOV|G3845_2|KR105201|SLE|Kenema|2014-06-19	SLE	Kenema	7.817374784	-11.1532422	19/06/2014
EBOV|G3851_2|KR105202|SLE|Kenema|2014-06-18	SLE	Kenema	7.801684213	-11.22545387	18/06/2014
EBOV|G3855_2|KR105203|SLE|Kenema|2014-06-17	SLE	Kenema	7.85918706	-11.1640153	17/06/2014
EBOV|G3886_1|KR105204|SLE|Kenema|2014-06-19	SLE	Kenema	7.887279017	-11.24521881	19/06/2014
EBOV|G3889_1|KR105205|SLE|Kenema|2014-06-19	SLE	Kenema	7.920431909	-11.23314	19/06/2014
EBOV|G3913_1|KR105206|SLE|Kenema|2014-06-21	SLE	Kenema	7.889705261	-11.21115201	21/06/2014
EBOV|G3917_1|KR105207|SLE|Kenema|2014-06-21	SLE	Kenema	7.926631073	-11.24723462	21/06/2014
EBOV|G3926_2|KR105208|SLE|Kailahun|2014-06-22	SLE	Kailahun	8.024242039	-10.89215468	22/06/2014
EBOV|G3949_1|KR105209|SLE|?|2014-06-24	SLE	Kailahun	7.966044703	-10.89327123	24/06/2014
EBOV|G3950_1|KR105210|SLE|?|2014-06-24	SLE	Kailahun	7.945427826	-10.78490614	24/06/2014
EBOV|G3952_1|KR105211|SLE|Kailahun|2014-06-25	SLE	Kailahun	7.978415445	-10.86593727	25/06/2014
EBOV|G3972_1|KR105212|SLE|?|2014-06-24	SLE	Kailahun	7.989131136	-10.81727947	24/06/2014
EBOV|G4132_1|KR105213|SLE|Kenema|2014-07-05	SLE	Kenema	7.927863862	-11.124973	05/07/2014
EBOV|G4133_1|KR105214|SLE|Kailahun|2014-07-04	SLE	Kailahun	8.042366135	-10.89148251	04/07/2014
EBOV|G4151_1|KR105215|SLE|Kenema|2014-07-06	SLE	Kenema	7.849338727	-11.25476196	06/07/2014
EBOV|G4190_1|KR105216|SLE|Kailahun|2014-07-07	SLE	Kailahun	7.924851301	-10.8265259	07/07/2014
EBOV|G4200_1|KR105217|SLE|Kenema|2014-07-08	SLE	Kenema	7.865061243	-11.11842777	08/07/2014
EBOV|G4217_1|KR105218|SLE|Bo|2014-07-08	SLE	Bo	7.910777115	-11.71416801	08/07/2014
EBOV|G4221_1|KR105219|SLE|?|2014-07-09	SLE	Kailahun	7.961473414	-10.84649243	09/07/2014
EBOV|G4235_1|KR105220|SLE|Kailahun|2014-07-11	SLE	Kailahun	8.002694919	-10.8131153	11/07/2014
EBOV|G4236_1|KR105221|SLE|Kailahun|2014-07-10	SLE	Kailahun	8.036402014	-10.89788033	10/07/2014
EBOV|G4250_1|KR105222|SLE|Kailahun|2014-07-11	SLE	Kailahun	7.967966659	-10.86930171	11/07/2014
EBOV|G4251_1|KR105223|SLE|Kailahun|2014-07-11	SLE	Kailahun	7.93289042	-10.89908023	11/07/2014
EBOV|G4252_1|KR105224|SLE|Kailahun|2014-07-11	SLE	Kailahun	8.042738941	-10.85931473	11/07/2014
EBOV|G4254_1|KR105225|SLE|Kailahun|2014-07-11	SLE	Kailahun	7.94430821	-10.85938571	11/07/2014
EBOV|G4255_1|KR105226|SLE|Kailahun|2014-07-11	SLE	Kailahun	8.009516109	-10.85321846	11/07/2014
EBOV|G4263_1|KR105227|SLE|Kenema|2014-07-11	SLE	Kenema	7.817930271	-11.14814529	11/07/2014
EBOV|G4264_1|KR105228|SLE|Kenema|2014-07-11	SLE	Kenema	7.821183993	-11.21134764	11/07/2014
EBOV|G4299_1|KR105229|SLE|Kailahun|2014-07-12	SLE	Kailahun	7.964191657	-10.87022199	12/07/2014
EBOV|G4312_2|KR105230|SLE|PortLoko|2014-07-12	SLE	PortLoko	8.669780898	-12.54183969	12/07/2014
EBOV|G4316_1|KR105231|SLE|Kenema|2014-07-13	SLE	Kenema	7.909981955	-11.1511949	13/07/2014
EBOV|G4323_2|KR105232|SLE|Kenema|2014-07-14	SLE	Kenema	7.904985575	-11.24930118	14/07/2014
EBOV|G4324_1|KR105233|SLE|Kenema|2014-07-14	SLE	Kenema	7.909815187	-11.13966721	14/07/2014
EBOV|G4325_1|KR105234|SLE|Kenema|2014-07-14	SLE	Kenema	7.882882215	-11.18635574	14/07/2014
EBOV|G4329_1|KR105235|SLE|Kailahun|2014-07-14	SLE	Kailahun	7.921700293	-10.84187455	14/07/2014
EBOV|G4333_1|KR105236|SLE|Kailahun|2014-07-13	SLE	Kailahun	7.948060558	-10.80171478	13/07/2014
EBOV|G4334_1|KR105237|SLE|Kenema|2014-07-14	SLE	Kenema	7.817300502	-11.24470875	14/07/2014
EBOV|G4337_1|KR105238|SLE|Kailahun|2014-07-14	SLE	Kailahun	7.92322443	-10.8019384	14/07/2014
EBOV|G4345_1|KR105239|SLE|Kenema|2014-07-18	SLE	Kenema	7.829896097	-11.20612965	18/07/2014
EBOV|G4347_1|KR105240|SLE|Kenema|2014-07-15	SLE	Kenema	7.861194771	-11.24809893	15/07/2014
EBOV|G4348_1|KR105241|SLE|Kenema|2014-07-09	SLE	Kenema	7.821508524	-11.15632828	09/07/2014
EBOV|G4350_1|KR105242|SLE|Kenema|2014-07-14	SLE	Kenema	7.892139537	-11.15265871	14/07/2014
EBOV|G4380_1|KR105243|SLE|Kenema|2014-07-15	SLE	Kenema	7.784031446	-11.21920615	15/07/2014
EBOV|G4382_1|KR105244|SLE|Kenema|2014-07-16	SLE	Kenema	7.894949434	-11.25728391	16/07/2014
EBOV|G4389_1|KR105245|SLE|Kenema|2014-07-16	SLE	Kenema	7.92496327	-11.17893022	16/07/2014
EBOV|G4406_1|KR105246|SLE|Kono|2014-07-18	SLE	Kono	8.665633569	-10.96533911	18/07/2014
EBOV|G4415_1|KR105247|SLE|Kenema|2014-07-18	SLE	Kenema	7.861294556	-11.22081191	18/07/2014
EBOV|G4416_1|KR105248|SLE|Bo|2014-07-18	SLE	Bo	7.981146221	-11.69289187	18/07/2014
EBOV|G4419_1|KR105249|SLE|Kenema|2014-07-19	SLE	Kenema	7.87837145	-11.17794735	19/07/2014
EBOV|G4422_1|KR105250|SLE|Kenema|2014-07-19	SLE	Kenema	7.814370882	-11.24583263	19/07/2014
EBOV|G4423_1|KR105251|SLE|Kailahun|2014-07-19	SLE	Kailahun	8.032630089	-10.78189	19/07/2014
EBOV|G4424_1|KR105252|SLE|Kailahun|2014-07-19	SLE	Kailahun	7.918416994	-10.76996643	19/07/2014
EBOV|G4431_1|KR105253|SLE|Bo|2014-07-20	SLE	Bo	7.969119537	-11.7763955	20/07/2014
EBOV|G4433_1|KR105254|SLE|Kailahun|2014-07-20	SLE	Kailahun	7.998386001	-10.91833977	20/07/2014
EBOV|G4437_1|KR105255|SLE|Kenema|2014-07-20	SLE	Kenema	7.930104496	-11.17714782	20/07/2014
EBOV|G4445_1|KR105256|SLE|Kenema|2014-07-21	SLE	Kenema	7.850665804	-11.14715995	21/07/2014
EBOV|G4450_1|KR105257|SLE|Kenema|2014-07-21	SLE	Kenema	7.784462145	-11.16116099	21/07/2014
EBOV|G4454_1|KR105258|SLE|Kailahun|2014-07-21	SLE	Kailahun	8.019154014	-10.79254619	21/07/2014
EBOV|G4465_1|KR105259|SLE|Kenema|2014-08-05	SLE	Kenema	7.814310382	-11.14356984	05/08/2014
EBOV|G4466_1|KR105260|SLE|Bo|2014-07-22	SLE	Bo	7.971302716	-11.76029061	22/07/2014
EBOV|G4527_2|KR105261|SLE|Kenema|2014-07-26	SLE	Kenema	7.853179816	-11.25141837	26/07/2014
EBOV|G4683_1|KR105262|SLE|?|2014-08-01	SLE	Kenema	7.832617927	-11.20905099	01/08/2014
EBOV|G4698_1|KR105263|SLE|Kenema|2014-08-03	SLE	Kenema	7.874504137	-11.11670737	03/08/2014
EBOV|G4701_1|KR105264|SLE|Kenema|2014-08-03	SLE	Kenema	7.881922965	-11.19072536	03/08/2014
EBOV|G4702_1|KR105265|SLE|Kenema|2014-08-03	SLE	Kenema	7.821955472	-11.1661378	03/08/2014
EBOV|G4717_1|KR105266|SLE|Kenema|2014-08-04	SLE	Kenema	7.905359088	-11.25372127	04/08/2014
EBOV|G4725_1|KR105267|SLE|Moyamba|2014-08-04	SLE	Moyamba	8.180082725	-12.06633399	04/08/2014
EBOV|G4730_1|KR105268|SLE|Kenema|2014-08-05	SLE	Kenema	7.884412231	-11.11930688	05/08/2014
EBOV|G4736_1|KR105269|SLE|Kenema|2014-08-05	SLE	Kenema	7.876657696	-11.25062269	05/08/2014
EBOV|G4748_1|KR105270|SLE|?|2014-08-05	SLE	Kenema	7.79888403	-11.18759648	05/08/2014
EBOV|G4751_1|KR105271|SLE|?|2014-08-05	SLE	Kailahun	8.014576292	-10.83264592	05/08/2014
EBOV|G4837_1|KR105272|SLE|Kenema|2014-08-09	SLE	Kenema	7.874746308	-11.11578654	09/08/2014
EBOV|G4856_1|KR105273|SLE|Kenema|2014-08-10	SLE	Kenema	7.917782312	-11.14611634	10/08/2014
EBOV|G4861_1|KR105274|SLE|?|2014-08-10	SLE	Kenema	7.929613683	-11.24425968	10/08/2014
EBOV|G4868_1|KR105275|SLE|?|2014-08-10	SLE	PortLoko	8.638612916	-12.54491824	10/08/2014
EBOV|G4886_1|KR105276|SLE|Kenema|2014-08-11	SLE	Kenema	7.841354445	-11.26408693	11/08/2014
EBOV|G4907_1|KR105277|SLE|Kenema|2014-08-12	SLE	Kenema	7.87584904	-11.15726137	12/08/2014
EBOV|G4937_1|KR105278|SLE|Kenema|2014-08-13	SLE	Kenema	7.817152527	-11.12662053	13/08/2014
EBOV|G4942_1|KR105279|SLE|Moyamba|2014-08-12	SLE	Moyamba	8.178260121	-12.00825799	12/08/2014
EBOV|G4946_1|KR105280|SLE|Kenema|2014-08-13	SLE	Kenema	7.891498044	-11.1441505	13/08/2014
EBOV|G4955_1|KR105281|SLE|?|2014-08-13	SLE	PortLoko	8.659322925	-12.49127517	13/08/2014
EBOV|G4956_1|KR105282|SLE|Tonkolili|2014-08-13	SLE	Tonkolili	8.405621032	-12.28413688	13/08/2014
EBOV|G4960_1|KR105283|SLE|Kenema|2014-08-14	SLE	Kenema	7.841280155	-11.23322869	14/08/2014
EBOV|G4971_1|KR105284|SLE|Kenema|2014-08-14	SLE	Kenema	7.905918633	-11.16587195	14/08/2014
EBOV|G4972_1|KR105285|SLE|Kenema|2014-08-14	SLE	Kenema	7.920980227	-11.25909685	14/08/2014
EBOV|G4973_1|KR105286|SLE|?|2014-08-12	SLE	Kenema	7.841978924	-11.19854225	12/08/2014
EBOV|G4981_1|KR105287|SLE|?|2014-08-14	SLE	Kenema	7.805218359	-11.1189436	14/08/2014
EBOV|G4982_1|KR105288|SLE|?|2014-08-14	SLE	Kenema	7.874760901	-11.25632176	14/08/2014
EBOV|G4994_1|KR105289|SLE|?|2014-08-15	SLE	PortLoko	8.695967679	-12.53785045	15/08/2014
EBOV|G4996_1|KR105290|SLE|?|2014-08-15	SLE	Kenema	7.824484285	-11.179053	15/08/2014
EBOV|G4999_1|KR105291|SLE|Kenema|2014-08-15	SLE	Kenema	7.803734436	-11.24010631	15/08/2014
EBOV|G5012_3|KR105292|SLE|WesternArea|2014-08-15	SLE	WesternRural	8.409229329	-13.16076493	15/08/2014
EBOV|G5016_1|KR105293|SLE|Kenema|2014-08-16	SLE	Kenema	7.91728996	-11.15265402	16/08/2014
EBOV|G5019_1|KR105294|SLE|Kenema|2014-08-16	SLE	Kenema	7.908696267	-11.1278101	16/08/2014
EBOV|G5039_1|KR105295|SLE|Kenema|2014-08-17	SLE	Kenema	7.850596203	-11.13080994	17/08/2014
EBOV|G5059_1|KR105296|SLE|Kenema|2014-08-18	SLE	Kenema	7.840080283	-11.25942464	18/08/2014
EBOV|G5064_1|KR105297|SLE|Moyamba|2014-08-17	SLE	Moyamba	8.16729458	-12.14565245	17/08/2014
EBOV|G5112_1|KR105298|SLE|Kenema|2014-08-19	SLE	Kenema	7.861629636	-11.16188726	19/08/2014
EBOV|G5114_1|KR105299|SLE|Pujehun|2014-08-18	SLE	Pujehun	7.4195537	-11.6612019	18/08/2014
EBOV|G5119_1|KR105300|SLE|Kenema|2014-08-24	SLE	Kenema	7.930351227	-11.16115671	24/08/2014
EBOV|G5244_1|KR105301|SLE|?|2014-08-22	SLE	WesternRural	8.51523896	-13.10326868	22/08/2014
EBOV|G5295_1|KR105302|SLE|?|2014-08-25	SLE	Bombali	8.867976418	-12.09296845	25/08/2014
EBOV|G5296_1|KR105303|SLE|?|2014-08-25	SLE	Bombali	8.923629181	-12.05727609	25/08/2014
EBOV|G5304_1|KR105304|SLE|?|2014-08-28	SLE	PortLoko	8.687205714	-12.54447964	28/08/2014
EBOV|G5364_1|KR105305|SLE|?|2014-08-28	SLE	Kenema	7.886386861	-11.20879737	28/08/2014
EBOV|G5370_1|KR105306|SLE|Kenema|2014-08-28	SLE	Kenema	7.886998177	-11.24259725	28/08/2014
EBOV|G5516_1|KR105307|SLE|Moyamba|2014-09-04	SLE	Moyamba	8.150181962	-12.13887319	04/09/2014
EBOV|G5520_1|KR105308|SLE|Kenema|2014-09-05	SLE	Kenema	7.902194847	-11.19200374	05/09/2014
EBOV|G5529_1|KR105309|SLE|Kono|2014-09-05	SLE	Kono	8.589881468	-10.94639824	05/09/2014
EBOV|G5570_1|KR105310|SLE|Kenema|2014-09-08	SLE	Kenema	7.858715226	-11.19017914	08/09/2014
EBOV|G5571_1|KR105311|SLE|Kenema|2014-09-08	SLE	Kenema	7.92285035	-11.14127197	08/09/2014
EBOV|G5617_1|KR105312|SLE|Kenema|2014-09-10	SLE	Kenema	7.878870273	-11.1202864	10/09/2014
EBOV|G5640_1|KR105313|SLE|?|2014-09-11	SLE	Bo	7.981163249	-11.78783797	11/09/2014
EBOV|G5644_1|KR105314|SLE|?|2014-09-11	SLE	Bo	7.890163579	-11.68302923	11/09/2014
EBOV|G5647_1|KR105315|SLE|?|2014-09-11	SLE	Bo	7.92485203	-11.70139969	11/09/2014
EBOV|G5684_1|KR105316|SLE|Kenema|2014-09-13	SLE	Kenema	7.875390484	-11.2207752	13/09/2014
EBOV|G5685_1|KR105317|SLE|Kenema|2014-09-13	SLE	Kenema	7.893857818	-11.16062861	13/09/2014
EBOV|G5691_1|KR105318|SLE|Kenema|2014-09-14	SLE	Kenema	7.877726369	-11.17752648	14/09/2014
EBOV|G5723_1|KR105319|SLE|Bonthe|2014-09-15	SLE	Bonthe	7.617391163	-12.12750501	15/09/2014
EBOV|G5731_1|KR105320|SLE|Moyamba|2014-09-16	SLE	Moyamba	8.127295127	-12.08127673	16/09/2014
EBOV|G5737_1|KR105321|SLE|Moyamba|2014-09-16	SLE	Moyamba	8.114747401	-12.12381719	16/09/2014
EBOV|G5738_1|KR105322|SLE|Moyamba|2014-09-15	SLE	Moyamba	8.043684695	-12.06634827	15/09/2014
EBOV|G5743_1|KR105323|SLE|Kono|2014-09-17	SLE	Kono	8.67143736	-10.90890943	17/09/2014
EBOV|G5756_1|KR105324|SLE|?|2014-09-18	SLE	Moyamba	8.05125742	-12.08452192	18/09/2014
EBOV|G5763_1|KR105325|SLE|Moyamba|2014-09-16	SLE	Moyamba	8.081425702	-12.10232242	16/09/2014
EBOV|G5765_1|KR105326|SLE|Moyamba|2014-09-16	SLE	Moyamba	8.144546571	-12.01685816	16/09/2014
EBOV|G5767_1|KR105327|SLE|?|2014-09-16	SLE	Moyamba	8.160681304	-12.05774079	16/09/2014
EBOV|G5844_1|KR105328|SLE|Moyamba|2014-09-21	SLE	Moyamba	8.078345743	-12.01600069	21/09/2014
EBOV|G5853_1|KR105329|SLE|Moyamba|2014-09-21	SLE	Moyamba	8.065735846	-12.11943025	21/09/2014
EBOV|G5879_1|KR105330|SLE|Pujehun|2014-09-22	SLE	Pujehun	7.308174183	-11.76358433	22/09/2014
EBOV|G5898_1|KR105331|SLE|Bo|2014-09-22	SLE	Bo	7.985410859	-11.69738894	22/09/2014
EBOV|G5982_1|KR105332|SLE|?|2014-09-25	SLE	PortLoko	8.691516605	-12.60060745	25/09/2014
EBOV|G5983_1|KR105333|SLE|?|2014-09-25	SLE	PortLoko	8.690976701	-12.58209194	25/09/2014
EBOV|G5985_1|KR105334|SLE|?|2014-09-25	SLE	PortLoko	8.653401872	-12.49644809	25/09/2014
EBOV|G5986_1|KR105335|SLE|?|2014-09-25	SLE	PortLoko	8.641227572	-12.46182667	25/09/2014
EBOV|G5988_1|KR105336|SLE|?|2014-09-25	SLE	PortLoko	8.646790987	-12.53837256	25/09/2014
EBOV|G5996_1|KR105337|SLE|?|2014-09-25	SLE	PortLoko	8.727688665	-12.5750031	25/09/2014
EBOV|G5997_1|KR105338|SLE|?|2014-09-25	SLE	PortLoko	8.722955201	-12.54166465	25/09/2014
EBOV|G5998_1|KR105339|SLE|?|2014-09-25	SLE	PortLoko	8.698555902	-12.61004595	25/09/2014
EBOV|G6012_1|KR105340|SLE|?|2014-09-25	SLE	WesternRural	8.505729994	-13.11883433	25/09/2014
EBOV|G6020_1|KR105341|SLE|?|2014-09-25	SLE	WesternRural	8.449550415	-13.18750195	25/09/2014
EBOV|G6060_1|KR105342|SLE|Pujehun|2014-09-25	SLE	Pujehun	7.346506682	-11.70899006	25/09/2014
EBOV|G6062_1|KR105343|SLE|Pujehun|2014-09-25	SLE	Pujehun	7.299798398	-11.7851063	25/09/2014
EBOV|G6069_1|KR105344|SLE|Kambia|2014-09-25	SLE	Kambia	9.113806452	-12.89246293	25/09/2014
EBOV|G6089_1|KR105345|SLE|Tonkolili|2014-09-27	SLE	Tonkolili	8.46971262	-12.19525139	27/09/2014
EBOV|G6091_1|KR105346|SLE|Tonkolili|2014-09-27	SLE	Tonkolili	8.411289452	-12.14115893	27/09/2014
EBOV|G6095_1|KR105347|SLE|Tonkolili|2014-09-27	SLE	Tonkolili	8.539302996	-12.26690495	27/09/2014
EBOV|G6103_1|KR105348|SLE|Moyamba|2014-09-28	SLE	Moyamba	8.09063795	-12.11701691	28/09/2014
EBOV|G6104_1|KR105349|SLE|Moyamba|2014-09-28	SLE	Moyamba	8.067503325	-12.10848931	28/09/2014
EBOV|12229_EMLH|KU296643|SLE|WesternRural|2015-02-27	SLE	WesternRural	8.462805829	-13.20635368	27/02/2015
EBOV|12242_EMLH|KU296604|SLE|WesternUrban|2015-02-28	SLE	WesternUrban	8.499355791	-13.32249904	28/02/2015
EBOV|12257_EMLH|KU296702|SLE|PortLoko|2015-03-01	SLE	PortLoko	8.723130829	-12.59718598	01/03/2015
EBOV|12275_EMLH|KU296538|SLE|WesternUrban|2015-03-02	SLE	WesternUrban	8.499387612	-13.23988581	02/03/2015
EBOV|12600_EMLH|KU296449|SLE|WesternUrban|2015-03-21	SLE	WesternUrban	8.461881191	-13.23926757	21/03/2015
EBOV|12628_EMLH|KU296692|SLE|WesternRural|2015-03-23	SLE	WesternRural	8.450105939	-13.14448013	23/03/2015
EBOV|12666_EMLH|KU296803|SLE|WesternRural|2015-03-26	SLE	WesternRural	8.38755026	-13.18347569	26/03/2015
