# BEAST v1.8.3
# Generated Wed Jul 26 13:02:49 BST 2017 [seed=1501070568031]
# -beagle IVA_PB1.xml
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(human)	tmrca(swine)	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	human.rate	swine.rate	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
68000	-29723.76900708134	-708.1265841486528	-29015.642422932688	128.01647053656103	93.09383969875276	81.9761476190501	124.7018247037158	15.42199005977941	0.30333264829793527	0.20655913267345308	0.2212474549798549	0.26886076404875664	0.0015531268173604692	0.0013832243983578666	0.0019296335954934773	0.0015624418135343693	0.11362152550603573	0.9851876046580119	-29015.642422932688	0.0	-701.5024828803914
69000	-29729.81471795923	-704.5785804554649	-29025.236137503765	131.8020906572999	93.09383969875276	81.57677169962194	92.90181306135156	13.699953563388451	0.30930946360273	0.21155759736189414	0.218687213314498	0.26044572572087776	0.0015394379399465807	0.001239308463945059	0.0020389803951231513	0.0015448829809210527	0.16545505890751452	0.9855937284142813	-29025.236137503765	0.0	-698.5825853324271
70000	-29715.074248794466	-702.2377216812811	-29012.836527113184	125.41543281154442	91.04938244623493	81.57677169962194	98.33869923689093	14.580837616770987	0.32590669506840053	0.2066990804652201	0.20719899776779455	0.26019522669858464	0.0015906920901687545	0.0014732544878341075	0.002103847293792885	0.0016161983459611865	0.13238443946584752	0.984224842751036	-29012.836527113184	0.0	-695.8011614632616
71000	-29723.899510071446	-703.0999805854892	-29020.799529485957	124.10508374107549	93.39876410901279	82.2382776298749	109.54940733016515	14.573507437250168	0.31302542771402325	0.20795906567535333	0.2089499758412708	0.27006553076935236	0.001571541502159544	0.0013773088157059017	0.002142872734846684	0.0015933470590222742	0.15779945324190164	0.9847646115870444	-29020.799529485957	0.0	-696.6329916532878
72000	-29734.9107149166	-704.64351568604	-29030.267199230562	124.98024002500802	94.06512642055675	82.2382776298749	100.78939570742519	14.595671134119579	0.31302542771402325	0.21289276034214963	0.20829524346649209	0.26578656847733473	0.0016041586060831984	0.001444809712199445	0.002014311312716427	0.0016183289933238687	0.1154297610427339	0.9849630235501787	-29030.267199230562	0.0	-698.2057130674748
73000	-29743.795065561008	-705.5194084196253	-29038.27565714138	133.98021465160198	94.06512642055675	81.49472083279873	110.62855677215846	14.107283058923223	0.32730959016940997	0.20427358578215368	0.21241065325437505	0.25600617079406096	0.0015813125423696681	0.0012590257623788057	0.001949987401828174	0.0015752891687288004	0.14068387212890796	0.9859849123768538	-29038.27565714138	0.0	-699.2386823010514
74000	-29734.9260381852	-702.4097270266798	-29032.51631115852	127.53246353047138	91.99242441453086	82.73730942175571	109.25509071684102	14.479877292142843	0.3222062015369018	0.20717208631889186	0.20552451993972554	0.26509719220448047	0.0016004946565580437	0.0014502970227054605	0.0019987798363158707	0.001615138477310501	0.11169943918873203	0.9849184120457417	-29032.51631115852	0.0	-695.9239734037276
75000	-29741.855518918142	-704.1508694444183	-29037.704649473722	129.47543390744806	91.99242441453086	82.73730942175571	104.28852037635966	14.633128504316037	0.31329494409085445	0.20203445222283242	0.21228882511153174	0.2723817785747811	0.0015925898873417885	0.0013672916350276401	0.002043290168144273	0.0016018097949552915	0.13605439351459792	0.9853384711187684	-29037.704649473722	0.0	-697.720758505036
76000	-29728.725947377814	-707.9570997518224	-29020.76884762599	127.39133504332652	93.15701417316089	82.40554016057645	139.94879768762613	14.535275145737852	0.3185651698668294	0.2016467834407019	0.21114462390422592	0.2686434227882425	0.0016038897510844868	0.0011811078939703951	0.0021233253167407136	0.0015963295164669621	0.18841820905287837	0.9859283848023452	-29020.76884762599	0.0	-701.3336791143615
77000	-29719.439766956635	-702.507659251377	-29016.93210770526	128.18078223870197	93.84762908385973	81.5913364139193	116.25702824384314	14.248110030118337	0.32509912695623316	0.20515646520997188	0.2101596805521688	0.25958472728162585	0.0016001871213063258	0.0012743345237588668	0.0019978732322147325	0.0015945035362515288	0.14515960052243032	0.9859340685061031	-29016.93210770526	0.0	-696.1156598748379
78000	-29722.137226904248	-699.677414724068	-29022.45981218018	129.76850859163548	94.62337974439541	81.5913364139193	95.15660583852224	13.802746697487597	0.3184619366214952	0.21248335580761343	0.21302280815152563	0.25603189941936544	0.0016156027822579366	0.0012657778754247163	0.0017673665398430577	0.0015889850534055794	0.10957413413806516	0.9858235651807191	-29022.45981218018	0.0	-693.6607796187276
79000	-29705.74226573505	-701.5375910452262	-29004.204674689823	126.2770178615117	93.54787994528238	81.41039049336976	102.37329062922853	15.192946414051105	0.3241599091695137	0.19977128560150714	0.21772002972151322	0.25834877550746566	0.0015999865137639986	0.0012428289644017378	0.0020309306521677237	0.0015947957305810713	0.15818644731085507	0.985943608239787	-29004.204674689823	0.0	-695.1524706985367
80000	-29705.862216048477	-701.5750745606117	-29004.287141487865	126.87094121600202	93.00342019339773	82.59265991456132	105.2256067247459	13.935251259659431	0.3156360566314842	0.21140993933881347	0.21366150050101962	0.2592925035286824	0.0015660760680893894	0.0013309678693342803	0.0020735957271969425	0.0015797131136889397	0.1518968406134205	0.985226617886306	-29004.287141487865	0.0	-695.3086221771497
81000	-29716.606360514426	-701.555284136502	-29015.051076377924	127.45741273524112	92.76477243099099	82.5214151252047	102.81587725883817	14.089659829552621	0.31591497388753087	0.20113097759471646	0.2190676133480578	0.2638864351696945	0.0016443815185662434	0.0013223257299352978	0.002032744419718744	0.001639375146566732	0.13877396419806912	0.9859440914128503	-29015.051076377924	0.0	-695.1800641780842
82000	-29725.16152662065	-703.4852596733348	-29021.676266947314	127.02962581847869	92.76477243099099	80.88209836859103	102.32938746193028	15.289334446138353	0.32524702574525577	0.20897406396930998	0.21434515172410817	0.25143375856132577	0.0016016313938527497	0.001284877728722647	0.0020025900458183615	0.00159841290247884	0.1436686416406937	0.9859019545662908	-29021.676266947314	0.0	-697.0643377290013
83000	-29731.47356598413	-704.9807378629599	-29026.492828121172	125.6738908474733	92.27328155818057	80.88209836859103	97.66311303686003	14.033015946321228	0.32524702574525577	0.20468411902141032	0.2132956985352973	0.25677315669803624	0.0015899348999396188	0.0012722283885529748	0.0019823252441277758	0.0015858751472649362	0.14331867566963863	0.985923859154329	-29026.492828121172	0.0	-698.8186822574866
84000	-29724.211616830074	-705.151590996116	-29019.06002583396	129.9936850480326	92.27328155818057	81.82266992796167	101.29888714689301	15.542438730700235	0.31900457236766877	0.1977919877640516	0.2095832362496687	0.27362020361861056	0.001556317587764448	0.0013211448114329037	0.0021400581662229566	0.0015772000554537134	0.16874749604490813	0.985017522617553	-29019.06002583396	0.0	-698.6734269850607
85000	-29721.896203534616	-703.5282969804954	-29018.367906554122	126.15438610845317	94.56254880400884	81.82266992796167	112.68600303452105	14.35263759787695	0.3280298990992148	0.20275507085441327	0.20990783988667622	0.2593071901596953	0.001637617484579185	0.0013368863667177632	0.0018893410678046932	0.0016255143501418654	0.11068323103215207	0.9861120361411829	-29018.367906554122	0.0	-697.0930869320455
86000	-29716.821985041235	-704.6085987980932	-29012.213386243144	129.73695045052503	92.94809949584075	81.84391621015641	90.9288605874915	13.885206329416238	0.3323759722554004	0.20167282162104797	0.20878986421278145	0.2571613419107697	0.001574467797055981	0.0012811362038162592	0.0019954608401305867	0.0015759601242769199	0.1449820153400035	0.9857741118553024	-29012.213386243144	0.0	-698.5443086436011
87000	-29708.030069136166	-704.1989384569157	-29003.83113067925	126.00483315043576	93.24527006405187	83.58111827919508	103.69827171600204	14.722452037689806	0.31516926669710715	0.21032679684887678	0.20878986421278145	0.26571407224123417	0.001558561187683276	0.0013398890355749216	0.00200134877220984	0.0015692992318364098	0.1360792963798954	0.985320802006762	-29003.83113067925	0.0	-697.8592497943755
88000	-29706.464417177405	-705.2674315280403	-29001.196985649363	125.59880383721175	93.24527006405187	83.58111827919508	129.15941315054928	14.722452037689806	0.31516926669710715	0.2025977178600207	0.2122667638542707	0.269966251588601	0.001556750173639781	0.0013173365129767651	0.0019772316724373158	0.0015637360342828607	0.13553279606585406	0.9855220493520618	-29001.196985649363	0.0	-698.7536306250887
89000	-29720.806566781914	-703.033435084112	-29017.773131697802	128.61469243345098	92.94362660738435	82.78847771348693	117.36932599359191	14.191657831294322	0.312346137907635	0.20903628735323534	0.20980817248322237	0.2688094022559069	0.001538507458515955	0.0014670078305299645	0.001994928229273283	0.0015649203249502584	0.11789939612007667	0.983809794187181	-29017.773131697802	0.0	-696.598587003991
90000	-29720.146823081825	-700.9878962695507	-29019.158926812273	132.4880947280069	94.07877950798878	82.43559353484395	112.88837138945846	14.29409468721521	0.3169650069565615	0.1939804920791314	0.21945003445820732	0.26960446650609937	0.001562211337291038	0.001285884165348281	0.002104472827970999	0.001573805355102287	0.167044088132866	0.9853662799457777	-29019.158926812273	0.0	-694.6130252602653
91000	-29714.49977871916	-699.36481362712	-29015.134965092042	127.64353169002275	94.07877950798878	82.43559353484395	107.06090246961747	14.111775888779992	0.32689310210424566	0.2014756191129562	0.2045794433105265	0.2670518354722713	0.0015154501504089143	0.0012985622402878585	0.002074434735848494	0.0015339814568477144	0.16458362853612915	0.9849610621391629	-29015.134965092042	0.0	-693.1632739219168
92000	-29713.289158755004	-699.8501356485867	-29013.439023106417	130.60885558913841	92.12643106319582	82.11679322246805	113.88545602711874	14.943179255939096	0.3135274088128162	0.20347682925785818	0.21613910667312003	0.2668566552562052	0.0015745519250996882	0.0013031002102292413	0.002013114375353118	0.0015784945024312825	0.1439657400140448	0.9856321388545571	-29013.439023106417	0.0	-693.3922120999091
93000	-29721.226654002763	-700.5637656686127	-29020.66288833415	128.5164837514392	93.4573098318786	82.05971987004042	99.78181109986565	15.207580538824782	0.3261821686855757	0.2019291214169771	0.21677388599344577	0.25511482390400103	0.001619974584377138	0.0011952719726519788	0.00196300453846764	0.001603239449234742	0.15679507236978746	0.9861139096960136	-29020.66288833415	0.0	-694.23117588662
94000	-29720.889813019145	-701.3186804422332	-29019.57113257691	127.10235000185862	93.31517308402285	83.82706311158026	112.07520322880556	15.207580538824782	0.3268148256941644	0.203566399084473	0.20762186101165953	0.26199691420970267	0.0015825870484333906	0.0012364296805742279	0.002154755385304928	0.0015895967010923896	0.18444612175817665	0.9856027711622181	-29019.57113257691	0.0	-694.8212626418295
95000	-29720.59170394897	-699.6605585411961	-29020.931145407772	126.5135058849498	93.29020972981439	84.0636983475742	102.5426456664618	13.985926076935414	0.31956563941148375	0.19463360693769927	0.21303360300246832	0.2727671506483483	0.0016521063971493193	0.0012141584787391177	0.0019299356720530309	0.00162779941355387	0.14703045520567273	0.9860646567468143	-29020.931145407772	0.0	-693.4364937859193
96000	-29723.87526569723	-701.4770411149854	-29022.398224582244	129.38185736196726	93.29020972981439	84.0636983475742	116.68207297491846	15.026960177577534	0.31819824628804305	0.19465492075688912	0.21164422785974882	0.2755026050953186	0.0015989154314955865	0.0013134407450635026	0.0017948786174902735	0.0015842861184946378	0.10047255965590458	0.9860918683014249	-29022.398224582244	0.0	-695.0482151196449
97000	-29714.72397079813	-699.5536909474721	-29015.17027985066	129.70658339849118	92.68635560261731	84.2766132369815	98.81505252124973	15.644615995879242	0.312170590908415	0.207204747915337	0.22105714280673913	0.25956751836950853	0.0016061614995689702	0.0013251098456163826	0.0020563062655884292	0.00161189810144274	0.14532468280176664	0.9856431619753967	-29015.17027985066	0.0	-693.0613902071459
98000	-29716.44279192127	-701.530240816373	-29014.912551104895	127.89848282709995	92.8189644305132	82.53791106917264	111.2159713388501	15.059486770948626	0.3299392378864073	0.207204747915337	0.20372371908444753	0.2591322951138078	0.0015310171218908244	0.0013084060987046096	0.0019177087092004021	0.00153827557497805	0.12735741346412002	0.9855369602690522	-29014.912551104895	0.0	-695.2039629314837
99000	-29717.26112036842	-703.7740132042929	-29013.48710716413	126.95998268536233	92.8189644305132	82.93110012212058	110.0173479952048	13.57933354244954	0.32323088157917085	0.1989564865190137	0.21640478439418076	0.26140784750763435	0.0015651055751143505	0.0013401692901933427	0.002068885008394937	0.0015792948317589661	0.14938862029416	0.9851717700182454	-29013.48710716413	0.0	-697.5022519870497
100000	-29720.38880031743	-703.6344438773408	-29016.754356440088	130.7995942362587	94.28785345968797	81.34426503473647	97.55422644115119	14.5428303547902	0.31520631096416213	0.20996648634785708	0.2132323399796679	0.2615948627083125	0.0016009621751039897	0.001219468949316479	0.002175882189797924	0.0016022563150090725	0.19008788861698495	0.9857178285077712	-29016.754356440088	0.0	-697.3113089957894
101000	-29715.49989452107	-703.2482226208783	-29012.25167190019	128.31514649320673	94.30360617765237	81.5357430104194	108.83949902706132	14.14860393173036	0.31520631096416213	0.2098641445749333	0.2132323399796679	0.2616972044812363	0.0015677447470489466	0.0011582087974756194	0.0019637565458949235	0.0015541286620418737	0.16739685778675253	0.9860781677921597	-29012.25167190019	0.0	-697.0955036928793
102000	-29719.479408508872	-701.9745062357104	-29017.504902273162	127.91182953338011	93.13102296665083	81.51168274632256	110.37269351957654	14.95433679642427	0.3109801732012811	0.208610850408418	0.21505422416609205	0.26535475222420846	0.001570165647852388	0.001220245408784224	0.0018100950391594399	0.001551379931343963	0.12588998574666996	0.9860915487331364	-29017.504902273162	0.0	-695.726451242169
103000	-29720.412960724658	-701.7792732139535	-29018.633687510704	128.45073107366156	93.07959243194662	81.50046805676514	108.69973632939015	14.557058400118686	0.3109801732012811	0.20563138133898892	0.21505422416609205	0.26833422129363754	0.0016176555762392648	0.001384471054588258	0.0021888125776814097	0.0016364684489394374	0.15970243274526802	0.9850375122332753	-29018.633687510704	0.0	-695.2072241861654
104000	-29708.90276776979	-703.2695773476066	-29005.63319042218	131.09034157104242	93.11105528411531	81.52801692232364	100.86043092868987	14.45560850953915	0.3154127330345216	0.20563138133898892	0.22159680841719337	0.2573590772092957	0.0015534785543249831	0.0013459299015713777	0.0021597412113924476	0.0015754488875889302	0.16913042675926077	0.9847748413916749	-29005.63319042218	0.0	-696.9199201664073
105000	-29722.70463720102	-705.8663265579722	-29016.83831064305	125.23570298876002	94.74608612545698	81.57435623167721	102.85906878682644	15.177110211920395	0.3138193560178066	0.21181659532105998	0.20033550534928618	0.2740285433118469	0.0015751548342998719	0.0013277803680978462	0.0018997520570369969	0.0015720341918644262	0.11640230181353083	0.9858680284692044	-29016.83831064305	0.0	-699.4942590928622
106000	-29727.37295430189	-703.7976902477179	-29023.575264054172	127.22904237824062	94.63860401568866	81.48181643115008	101.87463655884281	14.77315502876461	0.318308407915105	0.20711945592551173	0.20033550534928618	0.27423663081009675	0.0016096706293134567	0.0013737000412608145	0.0021537588128066726	0.0016246883309426758	0.15545079316393828	0.9851282501730391	-29023.575264054172	0.0	-697.2966481972975
107000	-29717.935486570797	-702.892525119848	-29015.04296145095	128.1136368342083	94.67473871643135	82.75718210340159	112.60703070372239	14.748976660281912	0.32254683729482525	0.2079031898514509	0.20033550534928618	0.26921446750443734	0.0016164631596601781	0.0012914426171836144	0.0020900718794592127	0.0016179916994251422	0.1577036249117341	0.9857569765599525	-29015.04296145095	0.0	-696.3697588516977
108000	-29712.305372125866	-704.2535884963754	-29008.05178362949	128.4361419759689	91.94608942852571	83.43189514907971	102.45903460352555	14.73488631928018	0.3199619322691021	0.2022243076384493	0.208599292588011	0.26921446750443734	0.0015619984264751573	0.0012887988753419388	0.0020889644602031564	0.0015741656168315576	0.16335856527324621	0.9853910346707017	-29008.05178362949	0.0	-697.9164484408857
109000	-29712.37115864471	-708.612220848903	-29003.758937795807	134.6663889050768	92.13186672126514	81.25083814322463	122.68388302343598	14.85913728244765	0.3199619322691021	0.2022243076384493	0.208599292588011	0.26921446750443734	0.0015249128089196546	0.001294777706267223	0.001966190120935541	0.001533690526533011	0.14087860285318993	0.9853995077667856	-29003.758937795807	0.0	-702.1517751719706
110000	-29712.066781834765	-706.5795890235903	-29005.487192811175	128.33888500865783	92.73443844218002	82.03444391631328	108.26295393791334	13.333310358034334	0.32185252051531216	0.20349341305133967	0.2078748608941091	0.2667792055392388	0.001540114370556853	0.0014158800305304276	0.0019842117925573	0.0015590631628849753	0.12209586910315788	0.9844870857165093	-29005.487192811175	0.0	-700.3668099665538
111000	-29718.917709157824	-704.2118462952187	-29014.705862862604	133.37224477361448	93.60044414220441	81.43990959678067	112.99883791353069	14.775331266559872	0.32185252051531216	0.19802497277787784	0.2078748608941091	0.2722476458127006	0.0015363608855816344	0.0013328075777391958	0.001955605789446715	0.0015450222330182562	0.13017338045404547	0.9852959223647654	-29014.705862862604	0.0	-697.8257157889287
112000	-29718.132695141856	-705.132481091958	-29013.0002140499	130.11003172090292	93.62047905145916	81.44237394950615	106.15382422631977	14.366436362206139	0.3296389938618693	0.19848044821048338	0.19963291211494644	0.2722476458127006	0.001536009920464701	0.0013455494385387506	0.0020530785114100075	0.0015539756936506235	0.14897060306495782	0.9848832961220649	-29013.0002140499	0.0	-698.8063067310653
113000	-29722.683402911527	-703.6032211073754	-29019.08018180415	126.40501231039967	94.84132326518818	81.53167501111821	120.13966443100342	16.33496403164737	0.3119373970059007	0.20416871467594927	0.21733450897091505	0.2665593793472347	0.0015796012942935322	0.0011804321012916213	0.002116961845729677	0.001576753847115357	0.18934640414528178	0.9858425217945056	-29019.08018180415	0.0	-696.9302216955398
114000	-29718.762368125535	-702.9998081767848	-29015.76255994875	132.37706074816677	93.70347233810428	81.43078907606377	109.01029963768295	15.42452745812906	0.3131256732623642	0.20416871467594927	0.2164545581317104	0.2662510539299759	0.0015520867831440098	0.0013057050879102215	0.002121225682431136	0.0015678443362914555	0.16811990442409977	0.985125494532884	-29015.76255994875	0.0	-696.4806565609942
115000	-29718.724195559887	-704.2496850630542	-29014.47451049683	128.2247495133745	93.58044774953154	82.73539713125705	100.44955281141088	14.205915897352801	0.31874472207647503	0.19854966586183842	0.216593174993839	0.26611243706784726	0.0015509046186608084	0.001333408429872981	0.002005219944135341	0.001562566674238794	0.1389474100374889	0.9852752282480904	-29014.47451049683	0.0	-698.0254023464709
116000	-29722.740833834956	-707.0741858431949	-29015.666647991762	128.34750900347575	92.68830087749855	82.63988341669472	108.95468575634189	14.553321122020748	0.31874472207647503	0.19854966586183842	0.216593174993839	0.26611243706784726	0.0015560059186065132	0.0012845679209101536	0.0020260687605344633	0.0015631617636356694	0.15203255549535966	0.9855410977994242	-29015.666647991762	0.0	-700.7133026331379
117000	-29730.150766622824	-709.5056559250434	-29020.64511069778	132.3069006062582	92.64893727431775	81.22750913648497	113.85268115985689	14.553321122020748	0.31877022122546894	0.19812876709251293	0.2170140737631645	0.26608693791885335	0.0015620809308845263	0.0013259270523581766	0.002075377768661499	0.0015754044543664484	0.15366475380710007	0.9852163989563891	-29020.64511069778	0.0	-703.0092170271545
118000	-29716.62133020559	-709.7395486063965	-29006.881781599193	128.48004532238582	92.63087162715982	82.49869043537971	109.98866050858896	14.553321122020748	0.32950209726323026	0.19863622711337126	0.21650661374230618	0.255355061881092	0.0014969817276485927	0.0013973021160194117	0.0020722998170054465	0.0015291245197038283	0.15200232976040726	0.9839096098208785	-29006.881781599193	0.0	-703.3659324550011
119000	-29717.72234580977	-712.5834470306681	-29005.1388987791	131.61444093938493	93.14159251293125	82.56186447933372	99.79254029956493	14.621635739001462	0.3187751436221221	0.19863622711337126	0.21814466354163786	0.2644439657228685	0.0014682120998442143	0.0013893510726497968	0.0019960708306897574	0.0014988142319091436	0.141062424624344	0.9837654007174583	-29005.1388987791	0.0	-706.3664266719279
120000	-29729.47907972269	-713.9712469906901	-29015.507832731997	126.69287973382181	92.45993098518413	82.5503786320683	129.7282928110175	14.34082874015992	0.3187751436221221	0.19818818217867898	0.21859270847633014	0.2644439657228685	0.0015507105056310234	0.0012924986941279246	0.0020324529069704234	0.0015611204013474117	0.15234294814523508	0.9854383452876481	-29015.507832731997	0.0	-707.445782982476
121000	-29726.23854353982	-711.6610241011638	-29014.57751943866	135.9828672432776	93.90042733446062	82.15444970900846	116.56485585917292	13.819116811081818	0.3154418915370283	0.20901653176107596	0.21859270847633014	0.25694886822556534	0.0014627288375888047	0.0014141675965202586	0.0018204198373042292	0.0014843691708574737	0.09702510342033682	0.983680697563069	-29014.57751943866	0.0	-705.4762652468348
122000	-29724.97034933017	-712.9523160029039	-29012.01803332727	131.26869883972807	93.52526910975043	82.13292085421331	93.51713047390037	15.12347067291346	0.3238260568435475	0.20063236645455676	0.21366394846854445	0.26187762823335103	0.001518007206318079	0.0013184500504628072	0.0017389308796932638	0.0015143683613260432	0.08924961292283067	0.9860075544014157	-29012.01803332727	0.0	-706.8222568977094
123000	-29721.880192967572	-709.9042660737653	-29011.975926893807	128.94250260582243	93.588113905183	82.11697804634927	111.97029063747202	14.175126755529162	0.3230502806585197	0.2012093572739903	0.20973846673526264	0.266001895332227	0.0015004359401197744	0.001277453246897013	0.0020204039564197447	0.0015152486398561321	0.1587867500091377	0.9851113519574446	-29011.975926893807	0.0	-703.6584856617
124000	-29725.429234749045	-713.4469680920486	-29011.982266656996	129.26893622999538	93.16316208739005	82.16199895196023	124.39308210395885	14.370456342251972	0.3230502806585197	0.2012093572739903	0.2121652386054572	0.2635751234620325	0.0015055831630840584	0.0012742545547225414	0.0021063082378660466	0.0015270995963254381	0.17718441794815715	0.9849497322386973	-29011.982266656996	0.0	-707.0080251946445
125000	-29715.284221955637	-713.222838727506	-29002.06138322813	132.02927752787676	93.1492293991913	84.33788018043248	106.66356442648086	13.677730056318673	0.3204030698969128	0.2038565680355972	0.2121652386054572	0.2635751234620325	0.0015142165514528234	0.001379544686819155	0.0018741077557503107	0.0015275482583570357	0.10663212040583436	0.9849068350551076	-29002.06138322813	0.0	-707.0462733381407
126000	-29717.473834139917	-715.8066398438543	-29001.667194296064	130.0035923046595	93.09049594110893	84.28470254941736	136.1547435492062	15.225356766352927	0.3204152253242976	0.2058738707611988	0.21497241964802777	0.25873848426647555	0.0014762708507548626	0.0013296461142427252	0.002053613917187776	0.0015022781452811978	0.16119973445609326	0.9843574165294205	-29001.667194296064	0.0	-709.1765756138859
127000	-29712.543366083093	-713.3183368573998	-28999.225029225694	129.6516791613447	93.07884330059296	82.11808065854049	108.99351604703568	14.756031419981628	0.32533294750598707	0.20307475237477685	0.21005439558704211	0.2615379045321937	0.0015083103589184535	0.001298335472110761	0.001951615960119592	0.0015188452598250584	0.1389748795395277	0.9852595088388363	-28999.225029225694	0.0	-706.9968885423083
128000	-29720.028307666504	-713.1352850416804	-29006.893022624823	130.41477641021078	93.0453928501254	81.83727867191092	115.36677392631795	15.950398019644759	0.3251479586827646	0.20307475237477685	0.2102393844102646	0.2615379045321937	0.001445056644376398	0.0015118878981445526	0.0020695437516172026	0.0014954894785852444	0.1521207028614354	0.981968906779741	-29006.893022624823	0.0	-706.4963564604392
129000	-29728.156850538224	-713.5226887546255	-29014.634161783597	133.23570738823037	92.6589092370827	82.24490372580952	109.3118861462476	15.330109594868055	0.3303159585378442	0.20307475237477685	0.20906764078028764	0.2575416483070911	0.0015109847185640882	0.001420138528775475	0.002012281503867239	0.001537951769420086	0.13273489376201697	0.983956561764222	-29014.634161783597	0.0	-706.9907889557616
130000	-29715.243487604257	-711.4031630956279	-29003.84032450863	126.08622730976842	93.11269687764465	82.70315918215296	98.50974667045988	15.619555725238003	0.3176256022668601	0.2091312755708182	0.20906764078028764	0.26417548138203384	0.0015506264205817906	0.0012525051789749144	0.001873629999942925	0.0015442330608368851	0.12929840398427828	0.9860212926471144	-29003.84032450863	0.0	-705.092574119312
131000	-29719.346972410232	-712.4028743536459	-29006.944098056585	134.0234761070481	94.31871103452106	81.87182845436665	114.35323546378989	15.297523242232387	0.3176256022668601	0.2091312755708182	0.20906764078028764	0.26417548138203384	0.0014978387273606715	0.0012591236318860736	0.00198004146085718	0.0015065874075528036	0.1538536335888702	0.9853243342866826	-29006.944098056585	0.0	-705.9735539523206
132000	-29711.29360578085	-714.3259032778358	-28996.967702503014	133.2993664361591	94.18071858788187	82.92877447601089	106.69418860227687	15.490328030641958	0.32150202514387327	0.20310497596240923	0.20906764078028764	0.2663253581134296	0.0015166488447941496	0.0012101304120585004	0.0018659295335824284	0.0015105767185598024	0.13924207505335065	0.9859877008882616	-28996.967702503014	0.0	-707.9888469676919
133000	-29722.929851137356	-711.1212976405434	-29011.808553496812	133.49488916602954	94.10035322987802	82.85801051551545	105.61371959293892	14.54565817284012	0.3203390621576411	0.2101163560964663	0.21472418565589507	0.25482039608999724	0.0014470292871454108	0.0012010458365880946	0.0018464899438760567	0.0014517330041072182	0.14242923383475212	0.9856255845360202	-29011.808553496812	0.0	-705.1011022956322
134000	-29707.05156739737	-711.9123008138454	-28995.139266583526	128.46249076722626	94.24440121048266	82.76108283419354	109.02832223891859	14.865269935931021	0.3160855399953279	0.204018685030534	0.21472418565589507	0.2651715893182427	0.0015342015248925643	0.001127186601496042	0.001966259411340528	0.001523056118825207	0.17699668844420433	0.9860334671676406	-28995.139266583526	0.0	-705.6657584321172
135000	-29707.791357354945	-711.2677241262082	-28996.523633228735	127.05279442432527	94.24933917383916	82.70219606801558	117.61110238289666	15.048660738146632	0.31025871848704634	0.204018685030534	0.21631841452240902	0.2694041819600103	0.00154477241965935	0.0012744568315615156	0.0020239725136769	0.0015515771655087109	0.15476453931388787	0.9855093362752331	-28996.523633228735	0.0	-704.7617832654647
136000	-29717.67927806196	-712.5397713162822	-29005.13950674568	131.48268233020053	93.81140071625099	82.77658208906914	95.65139186961405	15.048660738146632	0.31025871848704634	0.2106140805693345	0.2141548370948636	0.2649723638487552	0.0014830544787493962	0.0012433584560166944	0.0019285112861452	0.0014908300986582659	0.14758827872468372	0.9854438357758386	-29005.13950674568	0.0	-706.4124570966846
137000	-29733.6410361874	-714.2814519197868	-29019.359584267615	129.69783901756486	95.15364278288081	81.4952750426126	114.97796910080534	15.048660738146632	0.31025871848704634	0.2106140805693345	0.2141548370948636	0.2649723638487552	0.0014838714898195297	0.0012498019392250125	0.00186214782624651	0.0014869805732343352	0.13191166229304171	0.9856317709711162	-29019.359584267615	0.0	-707.9957256666776
138000	-29726.643352178868	-713.8896849415277	-29012.75366723734	130.12008307870335	91.85856237704415	81.52467257348208	122.98844809887247	14.824166099679331	0.32008066737205887	0.21098803449278067	0.20433288820985107	0.26459840992530903	0.001500486327432526	0.0012457617754580254	0.0020734108188683775	0.0015144950111820757	0.17606875620130774	0.9851654203345325	-29012.75366723734	0.0	-707.4437825837842
139000	-29719.253098664492	-714.0496340969529	-29005.20346456754	133.03748049468342	92.76098776887704	81.42320904568587	108.89515472260092	14.824166099679331	0.3255777590796516	0.2052584166676737	0.21006250603495805	0.2591013182177163	0.0014897164994161845	0.0012711767950747419	0.001995215462030218	0.0015033801773548794	0.15590764669458013	0.9851234921309299	-29005.20346456754	0.0	-707.7533434725498
140000	-29722.501124034592	-711.9372499712895	-29010.563874063304	126.87446220994364	92.87508397924222	82.44351611936925	114.44090578821576	14.45331227950527	0.3223048774760434	0.20114064257983702	0.2105429615459257	0.26601151839819354	0.0015039679597056972	0.0013202286447622463	0.0019187533318234264	0.0015151843049605667	0.1282573974109557	0.9851599308981013	-29010.563874063304	0.0	-705.6333943092573
141000	-29725.212693673908	-711.4937709311782	-29013.71892274273	127.87867001573102	93.76446559355657	82.39706742195179	109.29252174617599	14.061912487136153	0.3223048774760434	0.2009194513469013	0.2107641527788614	0.26601151839819354	0.0015271735234937433	0.001198688384590647	0.0021073247098098258	0.0015345503275339663	0.18894050320559977	0.9855144345827338	-29013.71892274273	0.0	-705.2492095884584
