# BEAST v1.9.0 Prerelease #0fccb02
# Generated Wed Aug 16 14:34:38 CEST 2017 [seed=1502886874084]
# -beagle_SSE batRABV_6Pglm.xml
state	host.coefficients1	host.coefficients2	host.coefficients3	host.coefficients4	host.coefficients5	host.coefficients6	host.coefIndicators1	host.coefIndicators2	host.coefIndicators3	host.coefIndicators4	host.coefIndicators5	host.coefIndicators6	host.coefficientsTimesIndicators1	host.coefficientsTimesIndicators2	host.coefficientsTimesIndicators3	host.coefficientsTimesIndicators4	host.coefficientsTimesIndicators5	host.coefficientsTimesIndicators6
13700000	-0.5923021537977472	-1.415898086464058	1.6012679470541558	-3.4717574246747374	0.018113730868404843	1.5237509822565825	1.0	0.0	0.0	0.0	0.0	0.0	-0.5923021537977472	-0.0	0.0	-0.0	0.0	0.0
13750000	-0.5183148891423479	-2.610960812476009	0.3580619941135462	-0.0533771202524945	-0.8954984198538334	0.3770037001125786	1.0	0.0	0.0	0.0	0.0	0.0	-0.5183148891423479	-0.0	0.0	-0.0	-0.0	0.0
13800000	-0.803834691112025	0.9738605313270245	-1.7098190084559837	2.8510481194166695	-3.5712197717161436	0.532061129202544	1.0	1.0	0.0	0.0	0.0	0.0	-0.803834691112025	0.9738605313270245	-0.0	0.0	-0.0	0.0
13850000	-0.6721239700029388	0.7479183968334189	2.2523820070676903	0.31000718261924415	0.2598834279439508	-0.9516401587882922	1.0	1.0	0.0	0.0	0.0	0.0	-0.6721239700029388	0.7479183968334189	0.0	0.0	0.0	-0.0
13900000	-0.6896029224148125	0.7657052754723699	0.6113162928280417	2.87507201348868	-0.6891359188576572	-2.1770676094682253	1.0	1.0	0.0	0.0	0.0	0.0	-0.6896029224148125	0.7657052754723699	0.0	0.0	-0.0	-0.0
13950000	-0.6726324796698584	0.4633757364114943	1.4040400005813554	3.3290433367344	-1.6348346479050784	-0.11056920187480646	1.0	1.0	0.0	0.0	0.0	0.0	-0.6726324796698584	0.4633757364114943	0.0	0.0	-0.0	-0.0
14000000	-0.6401617041467071	0.7407515207169254	1.5646472305221604	-3.354506796103738	0.7335856839613514	0.324479521732435	1.0	1.0	0.0	0.0	0.0	0.0	-0.6401617041467071	0.7407515207169254	0.0	-0.0	0.0	0.0
14050000	-0.687262219439015	0.506344899315325	-1.0347529199293695	0.19941496598644165	-2.47796896742916	-1.8567466896152733	1.0	1.0	0.0	0.0	0.0	0.0	-0.687262219439015	0.506344899315325	-0.0	0.0	-0.0	-0.0
14100000	-0.695908939190808	0.802492269800071	2.1605827083572606	-1.6982090491055513	1.9211444698327707	0.6887523658368562	1.0	1.0	0.0	0.0	0.0	0.0	-0.695908939190808	0.802492269800071	0.0	-0.0	0.0	0.0
14150000	-0.5989040420387167	0.44650499939088656	-0.3933432385236417	2.0431081332938508	-3.3135747161109457	1.8469797719973964	1.0	1.0	0.0	0.0	0.0	0.0	-0.5989040420387167	0.44650499939088656	-0.0	0.0	-0.0	0.0
14200000	-0.6039668282622394	0.34982207061923115	0.31176166629400087	-3.1540368328167916	-0.14114936464151184	-0.3085102121336599	1.0	1.0	0.0	0.0	0.0	0.0	-0.6039668282622394	0.34982207061923115	0.0	-0.0	-0.0	-0.0
14250000	-0.7132750647237176	0.8044457112963018	-1.4798536151867046	-1.6086316439972204	1.9059801687094178	-1.1689048787799317	1.0	1.0	0.0	0.0	0.0	0.0	-0.7132750647237176	0.8044457112963018	-0.0	-0.0	0.0	-0.0
14300000	-0.7918258823069162	0.9749259493770096	-0.875500389443011	-1.5971628388279768	-0.5739557238542469	3.493536269461125	1.0	1.0	0.0	0.0	0.0	0.0	-0.7918258823069162	0.9749259493770096	-0.0	-0.0	-0.0	0.0
14350000	-0.6338392747001987	0.5588557672202122	-1.3920958027543893	-2.1018013030032052	2.5058533117737687	1.6467541344457612	1.0	1.0	0.0	0.0	0.0	0.0	-0.6338392747001987	0.5588557672202122	-0.0	-0.0	0.0	0.0
14400000	-0.7380286603070729	0.5995190311625949	-1.3421216431929677	-0.8276534687693553	1.1284445268099517	-1.6101436568211962	1.0	1.0	0.0	0.0	0.0	0.0	-0.7380286603070729	0.5995190311625949	-0.0	-0.0	0.0	-0.0
14450000	-0.553149555951965	0.4868599214305788	0.9129991298790392	0.7373815195871417	2.7765706410092266	-0.5523074974422388	1.0	1.0	0.0	0.0	0.0	0.0	-0.553149555951965	0.4868599214305788	0.0	0.0	0.0	-0.0
14500000	-0.6462733129199639	0.33082285591022875	0.8463306159712645	3.3021327256467394	-2.377376137922884	0.4471367203932234	1.0	1.0	0.0	0.0	0.0	0.0	-0.6462733129199639	0.33082285591022875	0.0	0.0	-0.0	0.0
14550000	-0.6050524406817254	-3.8715910530969384	1.2112438734626036	0.34526939942543056	1.1463641970176541	-4.800209626516983	1.0	0.0	0.0	0.0	0.0	0.0	-0.6050524406817254	-0.0	0.0	0.0	0.0	-0.0
14600000	-0.6528860816017809	0.806499534580936	1.1009906983212283	0.48415148399188274	-3.8722436842145007	-0.5976427745759108	1.0	1.0	0.0	0.0	0.0	0.0	-0.6528860816017809	0.806499534580936	0.0	0.0	-0.0	-0.0
14650000	-0.45995900904526804	-0.9378689207142166	1.8252301654118388	-1.522099384914595	0.12343874228455073	1.0443435322134653	1.0	0.0	0.0	0.0	0.0	0.0	-0.45995900904526804	-0.0	0.0	-0.0	0.0	0.0
14700000	-0.634017693998452	0.49119974594311266	0.35235731337285503	1.3310294888580316	2.30051357522228	-3.544625783743683	1.0	1.0	0.0	0.0	0.0	0.0	-0.634017693998452	0.49119974594311266	0.0	0.0	0.0	-0.0
14750000	-0.614985084525366	-0.39260540710372593	3.2287242938512035	3.7604877820233393	-2.0105447248709116	-1.7420176753022587	1.0	0.0	0.0	0.0	0.0	0.0	-0.614985084525366	-0.0	0.0	0.0	-0.0	-0.0
14800000	-0.6151652689838748	0.36941788705012585	-4.45343898938932	1.017613958457967	-3.377556422342715	-1.4592016413098634	1.0	1.0	0.0	0.0	0.0	0.0	-0.6151652689838748	0.36941788705012585	-0.0	0.0	-0.0	-0.0
14850000	-0.594642390042088	-0.09623008624686646	1.035179521050566	-5.432180597000712	-1.0320327429497467	-0.7069988400423074	1.0	0.0	0.0	0.0	0.0	0.0	-0.594642390042088	-0.0	0.0	-0.0	-0.0	-0.0
14900000	-0.5224691721594006	0.5388185360542074	1.062642982520844	0.886176646194219	3.317769319470544	-1.6863937132540192	1.0	1.0	0.0	0.0	0.0	0.0	-0.5224691721594006	0.5388185360542074	0.0	0.0	0.0	-0.0
14950000	-0.6252730246898007	2.5119244766555235	1.0236188193475337	1.2947867948093068	-2.40904025266185	0.5399513913086798	1.0	0.0	0.0	0.0	0.0	0.0	-0.6252730246898007	0.0	0.0	0.0	-0.0	0.0
15000000	-0.668062748168171	0.7026847099845828	0.9889014153762371	-0.5262957893955698	0.1047176782995842	-0.6019582192412067	1.0	1.0	0.0	0.0	0.0	0.0	-0.668062748168171	0.7026847099845828	0.0	-0.0	0.0	-0.0
15050000	-0.6219492548279006	0.9192322679989189	-3.5520938830761906	0.23357744198262942	-1.331838739364354	-2.3501043438292086	1.0	1.0	0.0	0.0	0.0	0.0	-0.6219492548279006	0.9192322679989189	-0.0	0.0	-0.0	-0.0
15100000	-0.600181974677447	0.6112580788495712	0.3172162179841549	2.4960289846795995	0.5933873020944842	0.8448011414333255	1.0	1.0	0.0	0.0	0.0	0.0	-0.600181974677447	0.6112580788495712	0.0	0.0	0.0	0.0
15150000	-0.5933528622151159	0.9051764246437428	1.4809280702519143	1.785240150282949	0.1584392112512383	-1.0579640307079305	1.0	1.0	0.0	0.0	0.0	0.0	-0.5933528622151159	0.9051764246437428	0.0	0.0	0.0	-0.0
15200000	-0.6335992189865797	0.5214872646390455	0.47943597319708575	-0.19170937710592778	1.25001778208704	-0.8975797384323585	1.0	1.0	0.0	1.0	0.0	0.0	-0.6335992189865797	0.5214872646390455	0.0	-0.19170937710592778	0.0	-0.0
15250000	-0.5046438889343193	0.5477042484892406	1.8288066227941346	1.1407300637182938	1.3410817670805308	0.4541240597484325	1.0	1.0	0.0	0.0	0.0	0.0	-0.5046438889343193	0.5477042484892406	0.0	0.0	0.0	0.0
15300000	-0.7360425582477264	0.39135610479355176	2.6499257057924654	0.4140575199856078	0.05095456390264866	-0.5443901300601179	1.0	1.0	0.0	0.0	0.0	0.0	-0.7360425582477264	0.39135610479355176	0.0	0.0	0.0	-0.0
15350000	-0.5736148754792147	0.7080850243956379	1.414117257779742	1.7922057325971301	1.0306068653474658	-1.1872868334559536	1.0	1.0	0.0	0.0	0.0	0.0	-0.5736148754792147	0.7080850243956379	0.0	0.0	0.0	-0.0
15400000	-0.6354772240437574	0.6967740270007372	2.8678356096158306	2.8941198296221744	1.7128712584595627	-0.93610629406664	1.0	1.0	0.0	0.0	0.0	0.0	-0.6354772240437574	0.6967740270007372	0.0	0.0	0.0	-0.0
15450000	-0.7078481120171515	0.8768646980368908	1.0198313924750848	2.600987864906845	0.13987970036229824	0.8951431302908054	1.0	1.0	0.0	0.0	0.0	0.0	-0.7078481120171515	0.8768646980368908	0.0	0.0	0.0	0.0
15500000	-0.5668270079815193	0.5993375237767712	0.14205210749633182	1.4375126706425467	0.15365033819890378	-1.5633073199707574	1.0	1.0	0.0	0.0	0.0	0.0	-0.5668270079815193	0.5993375237767712	0.0	0.0	0.0	-0.0
15550000	-0.6661363988713666	0.49955149479326977	-3.745516283472783	0.6526919077379677	-0.06613891505407543	-1.1422865532619093	1.0	1.0	0.0	0.0	0.0	0.0	-0.6661363988713666	0.49955149479326977	-0.0	0.0	-0.0	-0.0
15600000	-0.5820280741931261	0.6909208402649778	-2.0880020247031745	-0.3529270443900181	-2.65148193466214	-0.9027140063155464	1.0	1.0	0.0	0.0	0.0	0.0	-0.5820280741931261	0.6909208402649778	-0.0	-0.0	-0.0	-0.0
15650000	-0.5962247798932666	1.7976919532236049	-0.7849649994349462	-0.9849666585125214	3.7796893663946287	0.1691017353586923	1.0	0.0	0.0	0.0	0.0	0.0	-0.5962247798932666	0.0	-0.0	-0.0	0.0	0.0
15700000	-0.608589412231356	0.5549121399271	3.896322010654325	-1.3973254626523144	-3.1330488792684235	-1.388106604440234	1.0	1.0	0.0	0.0	0.0	0.0	-0.608589412231356	0.5549121399271	0.0	-0.0	-0.0	-0.0
15750000	-0.6272278796839345	0.5842935492829332	-2.64748161605781	2.206748658383756	0.008751327400452265	2.173680008645389	1.0	1.0	0.0	0.0	0.0	0.0	-0.6272278796839345	0.5842935492829332	-0.0	0.0	0.0	0.0
15800000	-0.7615011203325679	0.75089745918321	-1.605640300066467	2.633613859695672	1.5828892839310946	2.1172997831614597	1.0	1.0	0.0	0.0	0.0	0.0	-0.7615011203325679	0.75089745918321	-0.0	0.0	0.0	0.0
15850000	-0.5441942401145982	-0.010524059977348264	-0.24181106938602423	1.722901511836912	2.582933435055259	-2.644614823608994	1.0	0.0	0.0	0.0	0.0	0.0	-0.5441942401145982	-0.0	-0.0	0.0	0.0	-0.0
15900000	-0.5432706789519102	0.6705602421027312	-0.11558209578095852	-1.014264572377258	-0.42200318529397285	3.8957533474724615	1.0	1.0	0.0	0.0	0.0	0.0	-0.5432706789519102	0.6705602421027312	-0.0	-0.0	-0.0	0.0
15950000	-0.5410601383037776	0.7476866875875282	-0.4588835720926726	3.4943422906326433	-1.7189247548949143	1.4171794188641416	1.0	1.0	0.0	0.0	0.0	0.0	-0.5410601383037776	0.7476866875875282	-0.0	0.0	-0.0	0.0
16000000	-0.5973090180437081	0.8578809812198711	-3.2581079896874163	1.1510753211915026	-3.7261290037459873	-6.100761838119007	1.0	1.0	0.0	0.0	0.0	0.0	-0.5973090180437081	0.8578809812198711	-0.0	0.0	-0.0	-0.0
16050000	-0.5673804042527122	0.6382349459151982	-0.2685275352396889	1.6325113403490386	-1.655888626932813	-3.0827931988155717	1.0	1.0	0.0	0.0	0.0	0.0	-0.5673804042527122	0.6382349459151982	-0.0	0.0	-0.0	-0.0
16100000	-0.7532491041166631	0.7346704762429973	-1.4966852086807028	-2.7079339339969835	-1.4440833921698981	-1.1030884795530727	1.0	1.0	0.0	0.0	0.0	0.0	-0.7532491041166631	0.7346704762429973	-0.0	-0.0	-0.0	-0.0
16150000	-0.7433930749487667	0.6608779947808118	2.0393747040899077	3.5549903480629603	-2.7127858990543388	-0.155616344849408	1.0	1.0	0.0	0.0	0.0	0.0	-0.7433930749487667	0.6608779947808118	0.0	0.0	-0.0	-0.0
16200000	-0.4133118400495664	0.6226064979565653	0.4002741106533759	-0.7802689339469951	-0.5824233895566926	1.126609092075163	1.0	1.0	0.0	0.0	0.0	0.0	-0.4133118400495664	0.6226064979565653	0.0	-0.0	-0.0	0.0
16250000	-0.5742256806136102	0.5149613343742723	1.162308873313366	-0.9594749045236904	0.9966567305444182	-1.575261599575976	1.0	1.0	0.0	0.0	0.0	0.0	-0.5742256806136102	0.5149613343742723	0.0	-0.0	0.0	-0.0
16300000	-0.6608587668995579	0.43812776048133245	-0.7900209696902933	-0.2429335289171825	2.3457886212100174	-0.8929991107096612	1.0	1.0	0.0	0.0	0.0	0.0	-0.6608587668995579	0.43812776048133245	-0.0	-0.0	0.0	-0.0
16350000	-0.6832640824891655	1.0345430842998808	-0.5818354855332667	-1.086131749406247	-1.2103258466442548	1.5325254367418486	1.0	1.0	0.0	0.0	0.0	0.0	-0.6832640824891655	1.0345430842998808	-0.0	-0.0	-0.0	0.0
16400000	-0.44007778946202725	0.6974386475544124	-0.04157841566908483	0.3461007228252737	-1.581351972263079	-0.22446849725773432	1.0	1.0	0.0	0.0	0.0	0.0	-0.44007778946202725	0.6974386475544124	-0.0	0.0	-0.0	-0.0
16450000	-0.5715745524682366	0.459686309889686	0.08263740846848946	1.6221774582855826	-0.4676396594197567	0.9791639895454778	1.0	1.0	0.0	0.0	0.0	0.0	-0.5715745524682366	0.459686309889686	0.0	0.0	-0.0	0.0
16500000	-0.47225550068288447	1.883422834271642	-5.042695899404358	0.616996850527927	1.660576724420466	0.1322205377957197	1.0	0.0	0.0	0.0	0.0	0.0	-0.47225550068288447	0.0	-0.0	0.0	0.0	0.0
16550000	-0.5842492729667371	-2.0025125447203784	2.2929674119483487	-0.9225535845329284	0.675348517545738	2.5619339778517394	1.0	0.0	0.0	0.0	0.0	0.0	-0.5842492729667371	-0.0	0.0	-0.0	0.0	0.0
16600000	-0.6569628120103262	0.4140513566824961	-0.9713659145755129	-0.421684932086439	0.3717830787707923	0.02798643869704115	1.0	1.0	0.0	0.0	0.0	0.0	-0.6569628120103262	0.4140513566824961	-0.0	-0.0	0.0	0.0
16650000	-0.5923076006715642	0.24511060110066302	3.106896127742476	-0.19107136639500738	-0.2023472574352252	0.6218164298398373	1.0	1.0	0.0	0.0	0.0	0.0	-0.5923076006715642	0.24511060110066302	0.0	-0.0	-0.0	0.0
16700000	-0.62867718707138	0.39205527739305346	0.17342769884388737	-1.9426574650686763	1.4629887344445602	2.3908792003311956	1.0	1.0	0.0	0.0	0.0	0.0	-0.62867718707138	0.39205527739305346	0.0	-0.0	0.0	0.0
16750000	-0.6551508677259126	0.7555235382139226	0.4381812281795693	-0.8579609860392479	-4.868177192886064	0.5358468302399821	1.0	1.0	0.0	0.0	0.0	0.0	-0.6551508677259126	0.7555235382139226	0.0	-0.0	-0.0	0.0
16800000	-0.6537813173917659	0.21890947821201012	-1.2432724766360241	-1.602716729517524	-1.087752839668952	-1.816662681900831	1.0	1.0	0.0	0.0	0.0	0.0	-0.6537813173917659	0.21890947821201012	-0.0	-0.0	-0.0	-0.0
16850000	-0.501876441030139	0.9456112028633005	-2.821611182905147	0.15102851782377955	-1.6214753630603684	-0.51484563247445	1.0	1.0	0.0	0.0	0.0	0.0	-0.501876441030139	0.9456112028633005	-0.0	0.0	-0.0	-0.0
16900000	-0.6434770457969659	0.8276581128696091	0.14314623166914098	4.002857113889483	2.460284864965424	0.26890394086496694	1.0	1.0	1.0	0.0	0.0	0.0	-0.6434770457969659	0.8276581128696091	0.14314623166914098	0.0	0.0	0.0
16950000	-0.5617215268892851	0.6927297758436595	-2.081630843012053	-0.45693235911053237	-0.9742214968297086	1.6743259610132257	1.0	0.0	0.0	0.0	0.0	0.0	-0.5617215268892851	0.0	-0.0	-0.0	-0.0	0.0
17000000	-0.7682866317527349	1.1777914930019466	-2.006931056070572	-1.7212789767418846	-1.756210469125415	0.19116328738165525	1.0	1.0	0.0	0.0	0.0	0.0	-0.7682866317527349	1.1777914930019466	-0.0	-0.0	-0.0	0.0
17050000	-0.7072517968974857	0.561278495431271	-0.8976684461297008	-0.2906335664543478	1.9599139302575326	3.0969488041575617	1.0	1.0	0.0	0.0	0.0	0.0	-0.7072517968974857	0.561278495431271	-0.0	-0.0	0.0	0.0
17100000	-0.663141361884934	0.7712742649045433	-2.0406964052707637	-1.6491872203783953	-1.2213617938505752	1.7970993886493252	1.0	1.0	0.0	0.0	0.0	0.0	-0.663141361884934	0.7712742649045433	-0.0	-0.0	-0.0	0.0
17150000	-0.651653607449699	2.083684343728005	-2.9776464660497073	2.2419358509660654	3.873925255609318	0.5254648903022737	1.0	0.0	0.0	0.0	0.0	0.0	-0.651653607449699	0.0	-0.0	0.0	0.0	0.0
17200000	-0.5932303131014776	3.376065131162106	1.323611017935477	1.4625979609224073	0.3893850361022933	-2.04860684112929	1.0	0.0	0.0	0.0	0.0	0.0	-0.5932303131014776	0.0	0.0	0.0	0.0	-0.0
17250000	-0.6772737063598956	0.8032580949776642	-1.1348643475053246	-0.2307750756022293	0.6281989327426548	-3.462557799240932	1.0	1.0	0.0	0.0	0.0	0.0	-0.6772737063598956	0.8032580949776642	-0.0	-0.0	0.0	-0.0
17300000	-0.6456546508213258	0.7302776508060418	-0.03240075433152346	2.192296099095201	-0.30911099927269126	2.997330569878433	1.0	1.0	0.0	0.0	0.0	0.0	-0.6456546508213258	0.7302776508060418	-0.0	0.0	-0.0	0.0
17350000	-0.6816336676603029	0.4738636100058504	-1.0652144504308625	4.631093887102552	-2.404683298837383	-0.9861208658316178	1.0	1.0	0.0	0.0	0.0	0.0	-0.6816336676603029	0.4738636100058504	-0.0	0.0	-0.0	-0.0
17400000	-0.5932546359982318	-1.9529877326761067	0.6454039126499814	-0.03840360995534464	-0.28966871382270504	-0.45732638197606235	1.0	0.0	0.0	0.0	0.0	0.0	-0.5932546359982318	-0.0	0.0	-0.0	-0.0	-0.0
17450000	-0.4040081523927665	-0.21580554265125296	2.1403435266111632	-1.2903218205009466	-0.026712921705368483	-0.23473696934125174	1.0	0.0	0.0	0.0	0.0	0.0	-0.4040081523927665	-0.0	0.0	-0.0	-0.0	-0.0
17500000	-0.43676809196444116	0.8730189920965428	-1.4421477986189362	1.725297658055204	0.7107342107796405	-0.5929868412251496	1.0	0.0	0.0	0.0	0.0	0.0	-0.43676809196444116	0.0	-0.0	0.0	0.0	-0.0
17550000	-0.6868159695417263	0.4210025566814043	1.4057141515434837	0.33611341898554503	1.0291477635097892	-1.255406178730625	1.0	1.0	0.0	0.0	0.0	0.0	-0.6868159695417263	0.4210025566814043	0.0	0.0	0.0	-0.0
17600000	-0.7859214051468744	0.9043470046523521	-0.23759231192568164	0.09140943360563969	-2.4645588174418096	-4.647072587400611	1.0	1.0	0.0	0.0	0.0	0.0	-0.7859214051468744	0.9043470046523521	-0.0	0.0	-0.0	-0.0
17650000	-0.6718054979545939	0.557680291637629	5.298073070027842	0.4636368675838669	0.9995043211680125	-1.2270370517571745	1.0	1.0	0.0	0.0	0.0	0.0	-0.6718054979545939	0.557680291637629	0.0	0.0	0.0	-0.0
17700000	-0.5779277077162949	0.2577149855292465	0.9911179022200519	-0.70476949300801	0.9705270072858485	-2.508832263180701	1.0	1.0	0.0	0.0	0.0	0.0	-0.5779277077162949	0.2577149855292465	0.0	-0.0	0.0	-0.0
17750000	-0.6242197642852582	-0.730862091808813	-0.29650952315591367	-1.6879402169651976	0.33177214194447224	-0.9869283997211794	1.0	0.0	0.0	0.0	0.0	0.0	-0.6242197642852582	-0.0	-0.0	-0.0	0.0	-0.0
17800000	-0.7774212771563507	0.686684020737124	0.11077611989806069	-1.0070000869422728	1.6308129509111744	1.6371298179362206	1.0	1.0	0.0	0.0	0.0	0.0	-0.7774212771563507	0.686684020737124	0.0	-0.0	0.0	0.0
17850000	-0.5644485588032585	0.782667828745637	3.0192894220823865	4.990435054149076	0.8966771149196395	0.984934503426365	1.0	1.0	0.0	0.0	0.0	0.0	-0.5644485588032585	0.782667828745637	0.0	0.0	0.0	0.0
17900000	-0.675331259715986	0.30723618677620695	1.2816721207672368	-3.065801619410459	1.159396166183463	2.5519510203709634	1.0	1.0	0.0	0.0	0.0	0.0	-0.675331259715986	0.30723618677620695	0.0	-0.0	0.0	0.0
17950000	-0.5911550040356015	0.6629837689667485	0.9137767368697105	1.5329034611029075	-3.5612793451618137	0.7978072898481249	1.0	1.0	0.0	0.0	0.0	0.0	-0.5911550040356015	0.6629837689667485	0.0	0.0	-0.0	0.0
18000000	-0.69849304004891	0.6056734338002692	-0.5568942484355338	-0.8847666199255921	0.78461597337788	-1.567634992564844	1.0	1.0	0.0	0.0	0.0	0.0	-0.69849304004891	0.6056734338002692	-0.0	-0.0	0.0	-0.0
18050000	-0.6263938258067518	-1.508263044757798	2.3847397554326397	-0.25935094165002776	-2.892355447146141	0.28392262703992643	1.0	0.0	0.0	0.0	0.0	1.0	-0.6263938258067518	-0.0	0.0	-0.0	-0.0	0.28392262703992643
18100000	-0.5662527918111868	0.6829999837071802	-4.523789098234209	1.1052200387880697	4.449641285619938	0.08380062004936262	1.0	0.0	0.0	0.0	0.0	0.0	-0.5662527918111868	0.0	-0.0	0.0	0.0	0.0
18150000	-0.5636864098333807	1.1547068679286503	-2.8241150055744026	0.4347090189712599	-0.6855295767024524	-0.02106840947147684	1.0	0.0	0.0	0.0	0.0	0.0	-0.5636864098333807	0.0	-0.0	0.0	-0.0	-0.0
18200000	-0.6095240654001115	0.7507348098807516	0.5020526377797382	3.192526979773733	0.3424397016828543	0.013872682782318811	1.0	0.0	0.0	0.0	0.0	0.0	-0.6095240654001115	0.0	0.0	0.0	0.0	0.0
18250000	-0.6903482929403206	0.8608294046071588	2.2111061726274466	0.7323134136268702	1.1913003807281715	-1.3392776563261606	1.0	1.0	0.0	0.0	0.0	0.0	-0.6903482929403206	0.8608294046071588	0.0	0.0	0.0	-0.0
18300000	-0.6681975187262862	0.5056650857101962	-0.4735407299202775	-0.6087791213112753	-0.5737361266121125	1.587623620717776	1.0	1.0	0.0	0.0	0.0	0.0	-0.6681975187262862	0.5056650857101962	-0.0	-0.0	-0.0	0.0
18350000	-0.5842624948619322	0.7568983280032164	-2.3517542827803024	-2.781782608654618	-0.7460283163050945	5.430958762727599	1.0	1.0	0.0	0.0	0.0	0.0	-0.5842624948619322	0.7568983280032164	-0.0	-0.0	-0.0	0.0
18400000	-0.661082466204418	2.28278089096816	-1.5557400622402453	-2.151440603768965	0.48501340490074757	1.5975824709908042	1.0	0.0	0.0	0.0	0.0	0.0	-0.661082466204418	0.0	-0.0	-0.0	0.0	0.0
18450000	-0.4846461141251004	1.4470505632339132	-0.2781057489905957	-2.978142412971622	-2.73802313019193	4.7462866315614605	1.0	0.0	0.0	0.0	0.0	0.0	-0.4846461141251004	0.0	-0.0	-0.0	-0.0	0.0
18500000	-0.5999788182722654	-3.2024472136808497	-2.240507729786525	-0.9802386356282736	0.9514542851092125	2.192663048132407	1.0	0.0	0.0	0.0	0.0	0.0	-0.5999788182722654	-0.0	-0.0	-0.0	0.0	0.0
18550000	-0.5064916189173392	0.9616353846609438	1.074164368236035	-3.2162411439378635	-0.9544895665624287	1.832877893499507	1.0	0.0	0.0	0.0	0.0	0.0	-0.5064916189173392	0.0	0.0	-0.0	-0.0	0.0
18600000	-0.6627977531372166	0.7708328022199861	-2.907690617648004	-0.6328246804320616	0.23248809245294946	-1.1581684549383242	1.0	1.0	0.0	0.0	0.0	0.0	-0.6627977531372166	0.7708328022199861	-0.0	-0.0	0.0	-0.0
18650000	-0.6186333943383353	2.208566451625579	2.5367007550162137	-1.1187331295434841	-3.1853666536903793	0.7156005477913272	1.0	0.0	0.0	0.0	0.0	0.0	-0.6186333943383353	0.0	0.0	-0.0	-0.0	0.0
18700000	-0.5361076279582725	0.9007294863446311	-3.489745929664331	1.3784520385525127	-1.4085968108670006	1.2125315029263382	1.0	0.0	0.0	0.0	0.0	0.0	-0.5361076279582725	0.0	-0.0	0.0	-0.0	0.0
18750000	-0.4876658207798077	-4.604475406969294	-0.9123939246633264	-1.0555164536401092	-4.409826030674146	-0.11781838823442078	1.0	0.0	0.0	0.0	0.0	0.0	-0.4876658207798077	-0.0	-0.0	-0.0	-0.0	-0.0
18800000	-0.7073629747177347	0.8504849771464422	-2.0347899915042817	2.3753527250732454	-1.67556885525853	1.372824495589736	1.0	1.0	0.0	0.0	0.0	0.0	-0.7073629747177347	0.8504849771464422	-0.0	0.0	-0.0	0.0
18850000	-0.6444897406398444	-2.282722120062993	-2.0599018493659327	-1.163826155195637	-4.037809549493234	1.7102307497654996	1.0	0.0	0.0	0.0	0.0	0.0	-0.6444897406398444	-0.0	-0.0	-0.0	-0.0	0.0
18900000	-0.6955594472832101	0.8354896677306678	2.5192058615148003	-1.2582334368760733	2.140049270191539	-0.020048529152723607	1.0	1.0	0.0	0.0	0.0	1.0	-0.6955594472832101	0.8354896677306678	0.0	-0.0	0.0	-0.020048529152723607
18950000	-0.8434516450799703	0.6693053737459997	1.0965522216530255	-0.3345726589143705	-3.329056199435427	-2.443481177284971	1.0	1.0	0.0	0.0	0.0	0.0	-0.8434516450799703	0.6693053737459997	0.0	-0.0	-0.0	-0.0
19000000	-0.5749141399941131	5.519439221761389	0.22036511664480418	2.0550628283317005	-0.9710621476432596	-2.8511051031677392	1.0	0.0	0.0	0.0	0.0	0.0	-0.5749141399941131	0.0	0.0	0.0	-0.0	-0.0
19050000	-0.6175996731799411	3.1946433967290964	1.0022932502326967	0.39492595785294354	1.6338159799189094	-2.0280020799599754	1.0	0.0	0.0	0.0	0.0	0.0	-0.6175996731799411	0.0	0.0	0.0	0.0	-0.0
19100000	-0.7164249461642392	-0.7429722124637691	-1.0765651852541842	0.09544135730041484	3.6305018013101202	-1.0409591928691315	1.0	0.0	0.0	0.0	0.0	0.0	-0.7164249461642392	-0.0	-0.0	0.0	0.0	-0.0
19150000	-0.6500746088444823	0.575474937928603	-0.233453297519586	-0.1989195437228769	2.338124220018807	0.07924331034018314	1.0	1.0	0.0	0.0	0.0	0.0	-0.6500746088444823	0.575474937928603	-0.0	-0.0	0.0	0.0
19200000	-0.6212286756727887	0.5416835406469971	2.713474470529587	-4.1267388960498925	0.9430648081214418	-0.7344572340596089	1.0	1.0	0.0	0.0	0.0	0.0	-0.6212286756727887	0.5416835406469971	0.0	-0.0	0.0	-0.0
19250000	-0.6429258972997061	0.8029407228219652	0.0729045605971479	1.492440548260838	0.7668078473410139	-0.5720820478820412	1.0	1.0	0.0	0.0	0.0	0.0	-0.6429258972997061	0.8029407228219652	0.0	0.0	0.0	-0.0
19300000	-0.6184926322786712	0.4589414619536414	1.1377805002260186	1.2117188211844458	0.5665542474330216	-4.4490100352039	1.0	0.0	0.0	0.0	0.0	0.0	-0.6184926322786712	0.0	0.0	0.0	0.0	-0.0
19350000	-0.5775160715130444	0.719460020969802	0.3690812069131408	1.7646348782912165	-0.5286898794910955	0.8406765570998767	1.0	1.0	1.0	0.0	0.0	0.0	-0.5775160715130444	0.719460020969802	0.3690812069131408	0.0	-0.0	0.0
