# BEAST v1.9.0 Prerelease #0fccb02
# Generated Wed Aug 16 14:34:49 CEST 2017 [seed=1502886884603]
# -beagle_SSE batRABV_8Pglm.xml
state	host.coefficients1	host.coefficients2	host.coefficients3	host.coefficients4	host.coefficients5	host.coefficients6	host.coefficients7	host.coefficients8	host.coefIndicators1	host.coefIndicators2	host.coefIndicators3	host.coefIndicators4	host.coefIndicators5	host.coefIndicators6	host.coefIndicators7	host.coefIndicators8	host.coefficientsTimesIndicators1	host.coefficientsTimesIndicators2	host.coefficientsTimesIndicators3	host.coefficientsTimesIndicators4	host.coefficientsTimesIndicators5	host.coefficientsTimesIndicators6	host.coefficientsTimesIndicators7	host.coefficientsTimesIndicators8
51750000	-0.6999229642372127	0.4626072028683519	-1.7034472486272008	1.4079559986917447	1.151310060210558	0.32597833269983856	0.4427045543424521	2.20729390403947	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6999229642372127	0.4626072028683519	-0.0	0.0	0.0	0.0	0.4427045543424521	0.0
51800000	-0.6636947065795115	-0.9065489491674306	-0.9448020938526537	-1.2341509066964753	-0.45114258490487735	-0.9991277964502667	0.6144390483478028	0.5057663610001157	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6636947065795115	-0.0	-0.0	-0.0	-0.0	-0.0	0.6144390483478028	0.0
51850000	-0.6999467541136848	1.7427888537393472	-4.205240331665504	2.965750132630953	3.6547963647021935	0.36064392801783773	0.9675026906858721	3.5894913415825505	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6999467541136848	0.0	-0.0	0.0	0.0	0.0	0.9675026906858721	0.0
51900000	-0.7330487783696265	0.5750937300371723	1.308778063505491	2.0616004918562725	3.4698319662343113	-2.442455153680183	0.3596301777066986	0.49787914258256916	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7330487783696265	0.5750937300371723	0.0	0.0	0.0	-0.0	0.3596301777066986	0.0
51950000	-0.7694267931473228	0.9878516666910565	0.2883913310784221	2.652012460882292	-0.90001572405071	0.8222055629536639	0.5822138083748296	-1.6540395497539768	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7694267931473228	0.9878516666910565	0.0	0.0	-0.0	0.0	0.5822138083748296	-0.0
52000000	-0.6672985663606974	-0.911193723522727	-1.2634601149401092	-0.32426842601215655	4.324881872102074	1.6029563773766795	0.5745297129799939	0.46559046369224905	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.6672985663606974	-0.0	-0.0	-0.0	0.0	0.0	0.5745297129799939	0.46559046369224905
52050000	-0.7578815091953184	1.12809509704147	2.5819731030409057	-1.1004595506469856	1.526788472008674	0.6489085576939767	0.5430391956202724	-0.5913460636217902	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7578815091953184	1.12809509704147	0.0	-0.0	0.0	0.0	0.5430391956202724	-0.0
52100000	-0.6235917750162628	-4.480326071045095	-1.6503775967736072	-1.3663636931994103	1.32350633678678	0.5528700608343879	0.7624156544358164	0.5267949387590797	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.6235917750162628	-0.0	-0.0	-0.0	0.0	0.0	0.7624156544358164	0.5267949387590797
52150000	-0.5266434605822145	-1.9726231759835546	0.8217562203364421	1.5865726314117483	-1.120554794816099	3.215952683762562	-1.0903795423027538	1.217272185549362	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5266434605822145	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0
52200000	-0.7390985532099514	0.5259185459765128	0.8114719386017107	-0.37487563332106977	0.771678394798726	-3.990869737484034	0.504045674724919	-0.06550127193922825	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7390985532099514	0.5259185459765128	0.0	-0.0	0.0	-0.0	0.504045674724919	-0.0
52250000	-0.774010523185451	0.835453803800741	-0.4142602109855954	1.0937026527972225	-0.6619532981605762	2.8500137612649974	0.3608167472588596	3.1436436001822785	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.774010523185451	0.835453803800741	-0.0	0.0	-0.0	0.0	0.3608167472588596	0.0
52300000	-0.7030961801419573	0.3893229427895505	-2.5724104673597927	3.5320425954514785	2.24681100438107	-0.8742055040363078	0.9789651512257308	0.533371905042517	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.7030961801419573	0.0	-0.0	0.0	0.0	-0.0	0.9789651512257308	0.533371905042517
52350000	-0.6148884345236254	-5.688339083604575E-4	3.6366589956235957	-0.8023739110556873	0.8902072723497187	2.6859606834479917	0.8836392415016846	1.0197258969234277	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6148884345236254	-0.0	0.0	-0.0	0.0	0.0	0.8836392415016846	0.0
52400000	-0.7580547346013075	0.9790331790049399	2.579457182483979	-2.0641819964085544	0.8488965771492492	1.7874624124586103	0.7792862438261305	-4.671894407119315	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7580547346013075	0.9790331790049399	0.0	-0.0	0.0	0.0	0.7792862438261305	-0.0
52450000	-0.848731076475692	2.0683275804947816	-2.1997997018470774	0.3088314842263837	2.1808384056363264	-2.5448387625496207	0.7067221023043467	0.5004007282155973	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	-0.848731076475692	0.0	-0.0	0.3088314842263837	0.0	-0.0	0.7067221023043467	0.5004007282155973
52500000	-0.6081054675002634	0.9235351269652837	3.1953791059657197	2.10150308449556	-2.1765889250334007	1.0075349896878565	0.5139190224938853	0.5185664837021668	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.6081054675002634	0.0	0.0	0.0	-0.0	0.0	0.5139190224938853	0.5185664837021668
52550000	-0.6519915321546265	0.35284741224557936	-3.8875479579584353	-1.9048012541411137	0.4873851978841248	-1.9459475542322164	0.7354089341544852	3.7759085932381837	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6519915321546265	0.35284741224557936	-0.0	-0.0	0.0	-0.0	0.7354089341544852	0.0
52600000	-0.6845433046795799	2.683325643698365	0.5777792869222508	-0.38829882310320757	-2.9258070597675294	-1.0860408219315567	0.651176890500708	0.38592701284527575	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.6845433046795799	0.0	0.0	-0.0	-0.0	-0.0	0.651176890500708	0.38592701284527575
52650000	-0.6310743164701582	-1.0856796058834317	-1.1041529077126346	-3.2302552065628576	-0.3216567542924457	0.2581086273756467	0.3048159915715157	0.263443248618795	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.6310743164701582	-0.0	-0.0	-0.0	-0.0	0.0	0.3048159915715157	0.263443248618795
52700000	-0.4628807474535113	-3.180079980474412	0.9358564517180465	1.152695580245081	-3.8652974888188734	2.2002474267097365	2.447420815200479	0.3098227402647479	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.4628807474535113	-0.0	0.0	0.0	-0.0	0.0	0.0	0.3098227402647479
52750000	-0.6542156605339116	0.5792787687291142	-0.7518765572775232	0.7890507629912022	3.0824986120374214	0.5790792485804973	0.027691492893609056	-3.8970011427788833	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6542156605339116	0.5792787687291142	-0.0	0.0	0.0	0.0	0.0	-0.0
52800000	-0.6768780296671166	1.7561982609346676	-2.3951130061133177	-2.4738481441228535	-2.6736969423693404	0.8267481126337848	0.4619476392315845	-2.7692397971667138	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6768780296671166	0.0	-0.0	-0.0	-0.0	0.0	0.4619476392315845	-0.0
52850000	-0.5147819019987739	-0.7306306716950369	2.6702032183719218	1.1842100033006249	0.9306779870777767	3.1632467985413975	0.5358774624687633	4.727443095566979	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5147819019987739	-0.0	0.0	0.0	0.0	0.0	0.5358774624687633	0.0
52900000	-0.6747676071860339	0.6239854734207354	1.6989122309256617	2.104811877254662	-1.4674731242099637	1.155756156670937	0.7015465763227932	-0.7694619955000329	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6747676071860339	0.6239854734207354	0.0	0.0	-0.0	0.0	0.7015465763227932	-0.0
52950000	-0.6783353441315761	-1.4255565803285628	-1.3760859645061425	-2.6341463277900306	2.7762684999311418	3.3477338066374975	0.8523748777321442	0.6022521159840167	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.6783353441315761	-0.0	-0.0	-0.0	0.0	0.0	0.8523748777321442	0.6022521159840167
53000000	-0.7339217062835641	0.992568880255669	-2.1597531025347925	5.042745158632546	1.9885256102949322	1.1972813893094176	0.47817779327030985	0.06701689853968389	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.7339217062835641	0.992568880255669	-0.0	0.0	0.0	0.0	0.47817779327030985	0.06701689853968389
53050000	-0.5825546174227036	1.4673490637208495	-0.9606532746762464	0.23262593039947527	-1.7057187102792164	0.8375781197445634	0.8180056803952998	-2.9761559223596246	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5825546174227036	0.0	-0.0	0.0	-0.0	0.0	0.8180056803952998	-0.0
53100000	-0.588803943762106	-3.232309638104545	0.3790299318954588	-2.842524426718425	0.03751441309285686	1.808256281601665	0.5677168852978376	2.1955460734582766	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.588803943762106	-0.0	0.0	-0.0	0.0	0.0	0.5677168852978376	0.0
53150000	-0.6829650302906098	0.8475581709863763	-0.05678916130920886	-1.5302165497330291	-3.2948712545928456	0.9940218418441921	0.6194283539262317	1.1718631606561027	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6829650302906098	0.0	-0.0	-0.0	-0.0	0.0	0.6194283539262317	0.0
53200000	-0.6798082283418049	-0.7087502526914742	0.8418847561659288	-0.09491595600336526	0.31528758369721277	0.6786313446289037	0.6197517518438744	1.1071051259062574	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6798082283418049	-0.0	0.0	-0.0	0.0	0.0	0.6197517518438744	0.0
53250000	-0.6083395446962426	-0.03294807937068762	0.16733552792969775	3.6629158482166817	2.4050806943576486	2.7575815338483545	0.23530002671396025	-5.318663867513809	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6083395446962426	-0.0	0.0	0.0	0.0	0.0	0.23530002671396025	-0.0
53300000	-0.434057183509895	0.13798030383179744	1.4584329379515482	-2.1503998634787296	-1.4946745147194507	0.5902175527178615	-1.3250455987901009	2.7724717708150854	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.434057183509895	0.13798030383179744	0.0	-0.0	-0.0	0.0	-0.0	0.0
53350000	-0.6957548919334294	0.37889710640228763	-3.22082290302217	-2.6822769851590516	-2.063573550321574	-2.2040758613226763	-0.41521596899190905	-3.1782772978124854	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6957548919334294	0.37889710640228763	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
53400000	-0.8668240684409331	0.8277003148231484	0.9098460117328625	0.5822581371348833	1.9856669486457463	1.7956296294058585	0.5605666626154568	0.07118063091942581	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.8668240684409331	0.8277003148231484	0.0	0.0	0.0	0.0	0.5605666626154568	0.0
53450000	-0.7964042114309285	0.6128365735067811	-0.9114090708264425	-0.3783324045074897	-1.7052133302093506	2.057598014665416	0.5141700690290774	0.6565521286063664	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7964042114309285	0.6128365735067811	-0.0	-0.0	-0.0	0.0	0.5141700690290774	0.0
53500000	-0.7053821060469444	0.837736561618017	1.0823758711850187	1.5062163434796598	3.517767241385719	-1.0268645329928483	0.5926089175113699	-0.12812844300978563	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7053821060469444	0.837736561618017	0.0	0.0	0.0	-0.0	0.5926089175113699	-0.0
53550000	-0.5114182641327233	1.6968525115670907	0.5980793601096903	-0.8182195240000567	-0.8718360663547207	-1.5005720089225085	0.06801750499394114	-2.261069951032922	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5114182641327233	0.0	0.0	-0.0	-0.0	-0.0	0.06801750499394114	-0.0
53600000	-0.6259898730274601	2.695392389139846	2.1902194454766843	-3.132213211849391	0.8311909600300953	2.898471846864224	0.6299562046334819	-1.194997849966089	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6259898730274601	0.0	0.0	-0.0	0.0	0.0	0.6299562046334819	-0.0
53650000	-0.6705866578012423	0.808453397130216	1.49846750527287	0.7175122989181013	1.2457235739907517	2.7359776682460635	0.7311882257708474	-0.5805359856121607	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6705866578012423	0.808453397130216	0.0	0.0	0.0	0.0	0.7311882257708474	-0.0
53700000	-0.7751955522904641	0.7336701977663592	-0.45360017513193424	1.5707085032303714	2.7667507107611025	2.070028616515815	0.5257761704810288	0.17947201460245393	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	-0.7751955522904641	0.7336701977663592	-0.45360017513193424	0.0	0.0	0.0	0.5257761704810288	0.0
53750000	-0.6447661833460439	1.4913624956960236	1.9805895047388034	-1.1357945268800935	-1.3128948491229906	0.22734923414072974	0.7163442064335525	-0.5043056442949171	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6447661833460439	0.0	0.0	-0.0	-0.0	0.0	0.7163442064335525	-0.0
53800000	-0.8936799767604863	0.9427822404270086	1.271094345227659	-1.4137863066317766	0.7784767278310705	-0.013896237495046072	0.6012519866034194	0.9502102884920685	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.8936799767604863	0.9427822404270086	0.0	-0.0	0.0	-0.0	0.6012519866034194	0.0
53850000	-0.9519476717088147	0.9436672049401699	2.079218818707384	-0.2881586522515199	0.7490779730198822	-2.0008505297314736	0.7714122358857934	-0.7481616481394875	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.9519476717088147	0.9436672049401699	0.0	-0.0	0.0	-0.0	0.7714122358857934	-0.0
53900000	-0.6845389395459905	1.0914608754969883	-2.270723095372968	-2.7709089740365944	-1.831081223510123	1.6977101563626844	0.4968996140601312	-1.0097765100005027	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6845389395459905	1.0914608754969883	-0.0	-0.0	-0.0	0.0	0.4968996140601312	-0.0
53950000	-0.7443969416032984	0.8398945265214641	2.775779298815605	0.1327033438153351	-0.2687879909283968	1.3710713467511457	0.619877939193495	-1.5403010207152328	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7443969416032984	0.8398945265214641	0.0	0.0	-0.0	0.0	0.619877939193495	-0.0
54000000	-0.7601219069561788	0.778588658458886	-0.22544832756454894	0.11230461522374223	-0.47193479159366974	-0.8506372378920588	0.7757967093073787	3.242214502261299	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7601219069561788	0.778588658458886	-0.0	0.0	-0.0	-0.0	0.7757967093073787	0.0
54050000	-0.5781856789741073	-0.81390688092493	-1.7097366399282283	3.675191006424309	0.08907040780418567	-0.2221064170797722	0.2999470191489819	0.07951147429811713	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5781856789741073	-0.0	-0.0	0.0	0.0	-0.0	0.2999470191489819	0.0
54100000	-0.6685221198141679	-1.6788819459704836	-0.7943948084244347	2.3813870424208328	2.635859544738606	0.8170267106669055	0.8598242331728879	0.11031389459286153	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.6685221198141679	-0.0	-0.0	0.0	0.0	0.0	0.8598242331728879	0.11031389459286153
54150000	-0.5675992691544517	0.8802320572924848	-1.8580154809369713	-2.632496475571649	0.4401778072118618	2.176262617220977	0.5769879795002208	3.8737378357186256	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5675992691544517	0.8802320572924848	-0.0	-0.0	0.0	0.0	0.5769879795002208	0.0
54200000	-0.8336836255588232	0.9822430652208963	-0.9773257326671897	-1.382931770003697	-1.738813506307039	-1.6407014921333296	0.6335225314963498	-0.06077205254689484	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.8336836255588232	0.9822430652208963	-0.0	-0.0	-0.0	-0.0	0.6335225314963498	-0.0
54250000	-0.6178772413274416	-0.23273586895625392	0.2199332996144019	-1.6650298674601407	2.115074095792325	-1.3511579003243788	0.39290464453946233	1.001967915919909	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6178772413274416	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0
54300000	-0.7376594694000644	0.5303770223420915	0.9190935472245161	-0.6710449574134877	-1.0149512577373245	0.9146197896989386	0.6274058634271299	2.701370677016869	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7376594694000644	0.5303770223420915	0.0	-0.0	-0.0	0.0	0.6274058634271299	0.0
54350000	-0.7260299889945839	0.6483524670838386	-0.7935780257746525	-1.7361753224638719	-0.3061559878031625	-0.13863648677465557	0.4085158044874403	-0.7703591658723006	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7260299889945839	0.6483524670838386	-0.0	-0.0	-0.0	-0.0	0.4085158044874403	-0.0
54400000	-0.5997451990319025	0.7612700115205246	1.3148428260539873	-0.9763366499009386	-1.8152810479390815	-1.3070293469629153	0.40748193773453995	1.1047105233406398	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5997451990319025	0.0	0.0	-0.0	-0.0	-0.0	0.40748193773453995	0.0
54450000	-0.6428404600196418	-2.330483057661231	2.700078880417401	-2.5312470122964394	-1.9477452121585659	0.24041706755372821	0.6462821247092223	-0.6847478318166692	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6428404600196418	-0.0	0.0	-0.0	-0.0	0.0	0.6462821247092223	-0.0
54500000	-0.6011917818436711	3.023070964912984	1.1823572095841284	-1.9355513771951554	-1.7619098190940303	-1.5042236196855754	0.7821791886136893	0.4331216638521389	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.6011917818436711	0.0	0.0	-0.0	-0.0	-0.0	0.7821791886136893	0.4331216638521389
54550000	-0.637717901411306	-0.35993293166985496	2.9075018723177197	1.81763623925182	-2.288510450240004	-1.6240472342340309	0.5903647791112842	-2.688920793527009	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.637717901411306	-0.0	0.0	0.0	-0.0	-0.0	0.5903647791112842	-0.0
54600000	-0.6530574425971882	4.3642143921174315	-0.2508947027575039	-2.5690106978433427	-1.6130380995632791	-0.22194483638142173	0.6479918611623415	-2.4650208412776435	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6530574425971882	0.0	-0.0	-0.0	-0.0	-0.0	0.6479918611623415	-0.0
54650000	-0.6257632513629797	0.02341738157345941	5.645042728617156	0.8408908666916557	-1.7886584217352641	-0.9308540127070702	0.6249804012944656	-2.130714243456775	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6257632513629797	0.0	0.0	0.0	-0.0	-0.0	0.6249804012944656	-0.0
54700000	-0.45348360883721667	3.2728008379202307	-0.854176821716338	-1.2247928184504586	-0.742411292236608	-0.8672016347559945	0.3726951603873341	1.745491534449933	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.45348360883721667	0.0	-0.0	-0.0	-0.0	-0.0	0.3726951603873341	0.0
54750000	-0.6649527411181906	0.68274546331802	-0.52144756456312	2.1184013860990256	2.0731069305274303	-0.2880929032870165	0.41800401153066785	1.1113859514465514	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6649527411181906	0.68274546331802	-0.0	0.0	0.0	-0.0	0.41800401153066785	0.0
54800000	-0.5502127324637187	1.684812009018876	-3.2839017340692584	0.5743819701979603	-0.3605408770565623	-0.7480994571256981	-2.367310077312878	1.290383188346378	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5502127324637187	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0
54850000	-0.8322871834870877	0.5214015587064514	-3.1082211977275818	1.9053883230949757	4.734734050384549	-2.183399119155022	0.5228524857760363	-0.45620869143390524	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.8322871834870877	0.5214015587064514	-0.0	0.0	0.0	-0.0	0.5228524857760363	-0.0
54900000	-0.5895212610284583	0.6119033454357717	0.08825373550754413	-2.72015426933563	2.0431027780220252	1.715310583744127	0.9373484458174999	-2.216932045095578	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5895212610284583	0.6119033454357717	0.0	-0.0	0.0	0.0	0.0	-0.0
54950000	-0.6148398391511194	0.7777760615704972	-1.3937293292358233	2.2947793849441367	-1.279184796372375	-1.0087006734240687	-0.25726648164641824	-0.012847732285239555	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6148398391511194	0.7777760615704972	-0.0	0.0	-0.0	-0.0	-0.0	-0.0
55000000	-0.6438341183249131	0.8217965144400328	0.23783120645130118	-2.044666398717148	-0.7774188117593882	3.483161321591447	1.0883713740821175	-2.325223224018064	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6438341183249131	0.8217965144400328	0.0	-0.0	-0.0	0.0	0.0	-0.0
55050000	-0.5036512539913666	-0.04580840271690976	-1.8334301598397122	-0.9172050745075705	-0.3439946897259282	-3.4299203571506136	1.6120309230555516	-1.6294161578461626	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5036512539913666	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0
55100000	-0.5956208357630242	0.6202052007428704	2.7852971255636993	-0.40294360155068937	0.18152465770946805	4.760941925090026	1.8754284698505077	0.9551223839930003	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5956208357630242	0.6202052007428704	0.0	-0.0	0.0	0.0	0.0	0.0
55150000	-0.648748976182277	0.6882658819616383	0.3985580769827521	2.8292543739955662	4.2984990933255665	3.5626320110994167	0.6771776794313187	0.2904672161674613	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.648748976182277	0.6882658819616383	0.0	0.0	0.0	0.0	0.6771776794313187	0.0
55200000	-0.6419742699133719	-0.26662289558484303	-0.8481183603228314	0.8949767500541351	1.9536996060342469	2.3064705160849552	-2.712778413247968	-1.3233743913829268	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6419742699133719	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0
55250000	-0.7403274580190554	0.5289862478446747	-4.706879058438366	-2.7724983154272866	1.0205660859024062	0.5222672177530113	0.5540957615801088	-2.0406668054090575	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7403274580190554	0.5289862478446747	-0.0	-0.0	0.0	0.0	0.5540957615801088	-0.0
55300000	-0.7135903597637013	0.4625333863566986	1.4842484249103243	0.6780710793321402	-4.417899000872692	-2.7971759903049573	0.7060705465540267	-3.504528007755284	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7135903597637013	0.4625333863566986	0.0	0.0	-0.0	-0.0	0.7060705465540267	-0.0
55350000	-0.7191986557759833	1.402946528356288	1.9456534938935912	2.599097744561119	0.875694379220452	-0.31071842324532045	0.8332282147711471	0.48592045903069636	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7191986557759833	0.0	0.0	0.0	0.0	-0.0	0.8332282147711471	0.0
55400000	-0.6945878358119058	3.006079313693519	-0.3359077123540026	1.195210072312646	-2.675258163803044	-0.6993378576474001	0.5799268285742483	-0.08330886367772566	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6945878358119058	0.0	-0.0	0.0	-0.0	-0.0	0.5799268285742483	-0.0
55450000	-0.6935666816676336	0.7713243489710332	-0.18344601804798083	3.845479313358141	-1.0229547687738099	3.1337554625383874	0.3713072168282892	0.7020106768816498	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6935666816676336	0.7713243489710332	-0.0	0.0	-0.0	0.0	0.3713072168282892	0.0
55500000	-0.7124634588930236	0.45211281487048116	0.5212502538130532	0.06115299136953775	-0.8417656693175315	2.1872438167254713	0.4585973356978071	-1.0449519688087627	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7124634588930236	0.45211281487048116	0.0	0.0	-0.0	0.0	0.4585973356978071	-0.0
55550000	-0.6276975972423878	-2.332823046266326	-4.2391747550638295	3.2659302573341207	-4.599186734161829	1.4423154214459726	0.4143485173089175	1.0946022727768256	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6276975972423878	-0.0	-0.0	0.0	-0.0	0.0	0.4143485173089175	0.0
55600000	-0.8977375375608762	0.7132024016274425	-1.3721763726471927	1.4307735321288702	5.144128781319797	1.486646265554103	0.8712234760820174	-1.8182362776662788	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.8977375375608762	0.7132024016274425	-0.0	0.0	0.0	0.0	0.8712234760820174	-0.0
55650000	-0.866440166761329	1.1347601805452834	-3.978123236833233	-1.918256760524474	0.11252918305540632	0.6661888648028294	0.7207863980009231	0.260218605490706	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.866440166761329	1.1347601805452834	-0.0	-0.0	0.0	0.0	0.7207863980009231	0.0
55700000	-0.6518083595600446	-0.004987343757525331	0.7239689850697842	-2.8851871226281585	-0.5303981567882967	-4.322698708356178	-0.7212526087714489	-0.7606239250735393	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6518083595600446	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0
55750000	-0.8353534179385679	0.7923314148536499	2.9489123471114076	1.1850512667595896	0.8595517828956548	2.4476664006106508	0.8529547934218957	0.58545894532419	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.8353534179385679	0.7923314148536499	0.0	0.0	0.0	0.0	0.8529547934218957	0.0
55800000	-0.7434737865854913	0.9606837645442066	-0.768236065891224	1.1522805874389497	4.2384870996078625	3.583819130916078	0.6639652935485872	1.3942025700364207	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7434737865854913	0.9606837645442066	-0.0	0.0	0.0	0.0	0.6639652935485872	0.0
55850000	-0.8313419445998556	0.530376773184585	1.386529910330858	-1.1323392506825842	-0.9170542107403938	1.1620693571583494	0.8295989051622046	-1.3729999030457218	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.8313419445998556	0.530376773184585	0.0	-0.0	-0.0	0.0	0.8295989051622046	-0.0
55900000	-0.590924673760094	-0.048578004310702146	0.4528317838015938	1.6336891627505374	0.45106122813909716	2.2519754685385953	0.5436459352046777	2.593964877981457	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.590924673760094	-0.0	0.0	0.0	0.0	0.0	0.5436459352046777	0.0
55950000	-0.43185140472053246	-0.4604211857376869	-0.2601152278439084	2.694497838289497	2.4113379737714196	3.0252665716408402	-0.07304582768332304	3.0269205809180253	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.43185140472053246	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0
56000000	-0.5490046522899721	0.5858444959522341	-2.8984770975045913	1.0781307775989237	1.3942602008305	-1.4218663902938624	0.5886807009344914	3.1216624193818934	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5490046522899721	0.0	-0.0	0.0	0.0	-0.0	0.5886807009344914	0.0
